"","ind","site","sp","Latitude","Longitude","Elevation","Leaf.area","Fresh.mass","Dry.mass","Stem.volume","Stem.mass","ht","DBH","DBH.2","DBH.3","DBH.4","DBH.5","per.N","per.C","Stomatal.Length","stom_d","lma","wood.den","cn"
"299","ALNINC05_WM","WM","ALNINC",43.99864202,-71.375327,398,166.601,2.34,1.073,2.75,1.331,NA,NA,NA,NA,NA,NA,2.145427132,50.42461961,NA,NA,0.00644053757180329,2.06611570247934,23.5033009781103
"300","ALNINC06_WM","WM","ALNINC",43.99834597,-71.37549296,401,223.911,2.66,0.861,2.47,1.124,NA,NA,NA,NA,NA,NA,3.112731609,46.67225962,NA,NA,0.00384527781127323,2.19750889679715,14.9939877518043
"301","AMECAN01_WM","WM","AMECAN",43.99795102,-71.37238202,362,194.214,2,1.041,2.84,1.768,5,2.5,3.2,NA,NA,NA,2.053068029,47.87938434,26.8946,73.4249151,0.00536006673051376,1.60633484162896,23.3208951986461
"302","AMECAN02_WM","WM","AMECAN",43.99887898,-71.375558,389,228.826,2.21,1.016,2.08,1.418,5,4.5,5.6,NA,NA,NA,1.757044104,37.09417957,25.8036,56.34935345,0.00444005488886752,1.46685472496474,21.1116951962408
"303","AMECAN03_WM","WM","AMECAN",44.007439,-71.37936196,391,77.903,0.79,0.4,2.06,1.498,0.75,NA,NA,NA,NA,NA,1.723237428,47.17014011,25.2124,85.37780826,0.00513459045222905,1.37516688918558,27.3729779446271
"304","AMECAN04_WM","WM","AMECAN",44.00760898,-71.37925199,393,186.316,1.93,0.987,4.15,2.705,3,2.2,NA,NA,NA,NA,1.707656114,47.52352743,24.8514,80.25513976,0.00529745164129758,1.53419593345656,27.8296824755198
"305","AMECAN05_WM","WM","AMECAN",44.00751703,-71.37924604,392,267.902,2.82,1.291,5.26,3.388,4.5,2.3,2.1,NA,NA,NA,2.078438993,47.19374806,NA,NA,0.00481892632380497,1.55253837072019,22.706342701876
"306","AMECAN06_WM","WM","AMECAN",44.00762399,-71.37914303,393,198.101,1.67,0.644,2.88,1.826,2.5,1.1,1.7,NA,NA,NA,1.948518915,43.77129405,NA,NA,0.00325086698199403,1.57721796276013,22.4638794691916
"307","AMECAN07_WM","WM","AMECAN",44.00763698,-71.37912702,394,262.045,2.34,0.94,1.99,1.313,2,2,NA,NA,NA,NA,1.778222833,44.92988589,NA,NA,0.00358717014253277,1.51561309977152,25.2667354485601
"308","AMELAE01_WM","WM","AMELAE",44.00402002,-71.37868898,394,238.77,3.13,1.46,0.93,0.698,1,NA,NA,NA,NA,NA,1.886957282,46.99995128,25.4164,109.2835946,0.00611467102232274,1.3323782234957,24.9077982465954
"309","AMELAE02_WM","WM","AMELAE",44.00511403,-71.24067801,307,221.352,2.09,0.811,1.43,1.055,NA,NA,NA,NA,NA,NA,2.051214944,45.98941365,22.619,58.05690962,0.00366384762730854,1.35545023696682,22.4205726389248
"310","AMELAE03_WM","WM","AMELAE",44.00470097,-71.24058204,298,165.864,1.85,0.759,3.91,2.331,NA,NA,NA,NA,NA,NA,2.201251795,48.21693189,24.731,81.96269593,0.00457603819997106,1.67739167739168,21.9043237123175
"311","AMELAE04_WM","WM","AMELAE",44.00492602,-71.24055798,294,208.587,1.72,0.598,0.94,0.616,NA,NA,NA,NA,NA,NA,2.112863827,45.29085672,26.831,64.88713428,0.00286690925129562,1.52597402597403,21.4357670102703
"312","AMELAE05_WM","WM","AMELAE",44.00463902,-71.24076803,291,238.208,2.47,0.936,1.65,1.136,NA,NA,NA,NA,NA,NA,2.322784229,47.82626365,NA,NA,0.00392933906501881,1.45246478873239,20.5900587118202
"313","AMELAE06_WM","WM","AMELAE",44.00531804,-71.24132199,289,159.1,1.7,0.673,2.06,1.238,NA,NA,NA,NA,NA,NA,1.844822368,46.46369618,NA,NA,0.00423004399748586,1.66397415185784,25.1860000105983
"314","AROMEL01_WM","WM","AROMEL",44.00386303,-71.37842604,391,146.319,2.31,0.947,1.28,0.877,1.8,NA,NA,NA,NA,NA,1.42489139,47.4282732,19.5272,155.387611,0.00647216014324866,1.45952109464082,33.2855356786176
"315","AROMEL02_WM","WM","AROMEL",44.00360897,-71.37836502,390,156.969,2.24,0.854,1.15,0.792,0.5,NA,NA,NA,NA,NA,1.680318983,47.7632834,20.8298,158.8027234,0.00544056469748804,1.4520202020202,28.4251287304537
"316","AROMEL03_WM","WM","AROMEL",44.00392899,-71.37854104,380,243.374,4.06,1.496,0.74,0.587,0.5,NA,NA,NA,NA,NA,1.73023679,47.44614934,20.5514,134.896937,0.0061469179123489,1.26064735945486,27.421766554854
"317","AROMEL04_WM","WM","AROMEL",44.00401399,-71.37847298,378,96.808,1.43,0.573,0.94,0.664,1.4,NA,NA,NA,NA,NA,1.731508449,47.11606592,21.5104,141.7271617,0.005918932319643,1.41566265060241,27.2109939441595
"318","AROMEL05_WM","WM","AROMEL",44.00401667,-71.37848337,268,189.186,3.13,1.234,1.72,1.134,1.2,NA,NA,NA,NA,NA,1.771376618,48.31409278,NA,NA,0.0065226813823433,1.51675485008818,27.2748845666427
"319","AROMEL06_WM","WM","AROMEL",44.00381701,-71.37837701,377,167.866,2.07,0.717,1.29,0.824,1,NA,NA,NA,NA,NA,1.865172917,44.38385745,NA,NA,0.00427126398436848,1.56553398058252,23.7961086854018
"320","BETALL01_WM","WM","BETALL",43.99883296,-71.37551903,389,255.024,2.72,0.812,3.94,2.253,NA,10.6,NA,NA,NA,NA,2.31105207,46.53788816,20.2668,97.33070142,0.00318401405357927,1.74877940523746,20.1371006582297
"321","BETALL02_WM","WM","BETALL",44.00073004,-71.37841699,398,230.445,2.46,0.763,2.09,1.198,NA,9.4,NA,NA,NA,NA,2.864465756,47.48941717,17.8032,114.4062631,0.00331098526763436,1.74457429048414,16.5788042920489
"322","BETALL03_WM","WM","BETALL",43.99866097,-71.37493699,385,305.366,2.94,0.721,1.29,0.824,NA,14.7,NA,NA,NA,NA,3.577601419,47.57416674,21.0428,46.10401646,0.00236110110490362,1.56553398058252,13.2977828349861
"323","BETALL04_WM","WM","BETALL",43.99873104,-71.37516397,384,299.719,3.2,0.961,2.99,1.629,NA,10.6,NA,NA,NA,NA,2.744291088,48.10733395,19.5012,76.84002743,0.00320633660195049,1.83548189073051,17.5299676336667
"324","BETALL05_WM","WM","BETALL",43.99980501,-71.37552397,387,258.276,2.48,0.741,2.59,1.429,NA,5.2,NA,NA,NA,NA,3.104576045,48.56293117,NA,NA,0.00286902383496724,1.81245626312106,15.6423712822921
"325","BETALL06_WM","WM","BETALL",43.99999503,-71.37467698,388,299.873,3.64,1.185,3.35,1.762,NA,8.6,NA,NA,NA,NA,2.847820239,47.19590954,NA,NA,0.00395167287485035,1.90124858115778,16.572643488401
"326","BETALL07_WM","WM","BETALL",44.00103397,-71.37866702,396,286.169,2.67,0.799,2.46,1.356,NA,20.7,4.1,NA,NA,NA,2.644202183,49.24351649,NA,NA,0.00279205644217228,1.8141592920354,18.6232039314522
"327","BETPAP01_WM","WM","BETPAP",44.00031899,-71.37368599,389,267.623,2.34,0.682,2.82,1.497,NA,9.6,NA,NA,NA,NA,2.961238708,48.06317045,18.4858,126.3591562,0.00254836094057686,1.88376753507014,16.2307652943189
"328","BETPAP02_WM","WM","BETPAP",44.00023903,-71.37360603,389,313.582,2.87,0.907,2.6,1.556,NA,9.4,NA,NA,NA,NA,2.890093062,49.08711655,19.8882,83.67025209,0.00289238540477451,1.67095115681234,16.9846145078909
"329","BETPAP03_WM","WM","BETPAP",44.00340102,-71.378275,377,305.773,4.18,1.461,6.33,3.427,NA,24.5,NA,NA,NA,NA,2.028979911,47.26726419,22.8824,68.51996522,0.00477805430826136,1.84709658593522,23.296073033421
"330","BETPAP04_WM","WM","BETPAP",44.00005303,-71.37388397,394,304.58,2.77,0.879,2.54,1.437,NA,9.4,NA,NA,NA,NA,2.821205022,49.13057498,18.1316,106.2059461,0.00288594129621118,1.76757132915797,17.414748165013
"331","BETPAP05_WM","WM","BETPAP",44.001385,-71.37164701,393,279.54,4.44,1.635,3.36,1.935,NA,12.5,NA,NA,NA,NA,2.224142021,50.80874495,NA,NA,0.00584889461257781,1.73643410852713,22.8441999073224
"332","BETPAP06_WM","WM","BETPAP",44.00015697,-71.37416703,378,271.002,3.14,0.925,6.46,3.4,NA,14.6,NA,NA,NA,NA,2.243823865,46.19684572,NA,NA,0.00341325894273843,1.9,20.5884456621554
"333","BETPOP01_WM","WM","BETPOP",43.999572,-71.37527998,389,169.76,1.49,0.425,1.34,0.78,2.2,1.7,NA,NA,NA,NA,2.873599709,47.77307842,23.7118,109.6319444,0.00250353440150801,1.71794871794872,16.624820176024
"334","BETPOP03_WM","WM","BETPOP",43.994553,-71.36972596,386,189.327,2.43,0.932,4.28,2.57,NA,NA,NA,NA,NA,NA,2.689767697,49.26533085,21.4574,183.290907,0.00492269987904525,1.66536964980545,18.3158311050235
"335","BETPOP04_WM","WM","BETPOP",43.994266,-71.36973904,384,214.503,2.69,1.044,6.29,3.428,NA,NA,NA,NA,NA,NA,2.723519629,49.97850705,25.2798,157.59592,0.00486706479629656,1.83488914819137,18.3507056522852
"336","BETPOP05_WM","WM","BETPOP",43.99458996,-71.37001698,382,163.583,2.19,0.95,5.81,3.244,NA,NA,NA,NA,NA,NA,2.360074652,49.25885934,23.7612,162.7349174,0.00580744942934168,1.79099876695438,20.8717378063683
"337","BETPOP06_WM","WM","BETPOP",43.994151,-71.36925699,386,159.277,2.07,0.841,6.53,3.723,NA,NA,NA,NA,NA,NA,2.465456028,51.7424934,NA,NA,0.00528010949477953,1.75396185871609,20.9869869153472
"338","BETPOP07_WM","WM","BETPOP",43.99444101,-71.36926202,386,186.11,2.31,0.877,3.8,2.231,NA,NA,NA,NA,NA,NA,2.563843533,50.38539046,NA,NA,0.0047122669389071,1.70327207530255,19.6522875953523
"339","CORALT01_WM","WM","CORALT",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","CORALT02_WM","WM","CORALT",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","CORALT03_WM","WM","CORALT",43.99837397,-71.37498401,423,335.024,3.04,0.792,1.33,0.672,0.75,NA,NA,NA,NA,NA,2.319880165,45.26673395,19.5222,102.7799478,0.00236400974258561,1.97916666666667,19.5125311354175
"342","CORALT04_WM","WM","CORALT",43.99828303,-71.37364601,391,265.609,4.55,1.755,1.91,1.074,4.25,3.2,NA,NA,NA,NA,2.828316251,48.49214402,16.718,188.4299044,0.00660745682563467,1.77839851024209,17.1452340249626
"343","CORALT05_WM","WM","CORALT",43.99821497,-71.37355004,402,185.416,2.31,0.393,2,0.915,NA,NA,NA,NA,NA,NA,2.974077391,46.13294009,18.0954,186.7169052,0.00211955818268111,2.18579234972678,15.5116811114617
"344","CORALT06_WM","WM","CORALT",43.99791297,-71.37300203,399,213.209,1.95,0.582,0.92,0.532,NA,NA,NA,NA,NA,NA,2.182487035,46.04780322,20.901,114.7709417,0.00272971591255529,1.72932330827068,21.0987751503413
"345","CORALT07_WM","WM","CORALT",43.99798497,-71.37293296,398,244.16,2.37,0.662,0.7,0.392,NA,NA,NA,NA,NA,NA,2.529336433,46.62778504,NA,NA,0.00271133682830931,1.78571428571429,18.4347896276873
"346","CORALT08_WM","WM","CORALT",43.99794599,-71.37286901,397,317.665,2.77,0.852,0.9,0.546,NA,NA,NA,NA,NA,NA,2.310104827,45.77954877,NA,NA,0.00268207073489368,1.64835164835165,19.8170871879659
"347","CORCOR01_WM","WM","CORCOR",44.00016703,-71.37720899,398,302.26,2.22,0.75,1.85,0.968,1.5,NA,NA,NA,NA,NA,2.917403829,46.55749589,21.4354,71.94596348,0.00248130748362337,1.91115702479339,15.9585366369929
"348","CORCOR02_WM","WM","CORCOR",43.99803903,-71.37461102,382,343.664,2.31,0.82,2.7,1.344,2,NA,1.5,NA,NA,NA,2.852752748,47.25442829,22.27,82.22395827,0.00238605149215513,2.00892857142857,16.5645018914201
"349","CORCOR03_WM","WM","CORCOR",43.99816501,-71.37345004,390,261.175,2.29,0.895,3.07,1.609,4,1.8,2.2,NA,NA,NA,2.451936524,43.39259789,19.9632,101.0669487,0.00342682109696564,1.90801740211311,17.6972761999609
"350","CORCOR04_WM","WM","CORCOR",43.99806401,-71.37461403,393,285.784,2.3,0.864,3.36,1.855,NA,NA,NA,NA,NA,NA,2.895804583,46.45935045,19.2824,87.36295566,0.00302326232399295,1.81132075471698,16.0436759865436
"351","CORCOR05_WM","WM","CORCOR",44.00038202,-71.37170602,390,312.622,2.92,1.233,1.59,0.807,3,2,2,NA,NA,NA,2.735411985,46.81093217,NA,NA,0.00394406023888274,1.97026022304833,17.1129367081427
"352","CORCOR06_WM","WM","CORCOR",44.00038202,-71.37165103,390,278.028,2.34,0.897,1.77,0.918,2.5,1.6,NA,NA,NA,NA,2.816118397,45.47530453,NA,NA,0.00322629375458587,1.9281045751634,16.1482218142691
"353","CORCOR07_WM","WM","CORCOR",NA,NA,NA,NA,NA,NA,NA,NA,3.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","DIELON01_WM","WM","DIELON",NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","FAGGRA01_WM","WM","FAGGRA",44.00074102,-71.37839796,398,312.86,2.12,0.93,2.34,1.287,NA,4.7,3.6,NA,NA,NA,2.878385706,47.64796656,11.5084,280.9318574,0.00297257559291696,1.81818181818182,16.5537114990106
"356","FAGGRA02_WM","WM","FAGGRA",44.00143102,-71.37834297,396,NA,1.74,0.735,4.12,2.66,NA,10.9,NA,NA,NA,NA,2.510463988,47.00679611,12.3292,385.4248044,NA,1.54887218045113,18.7243459116291
"357","FAGGRA03_WM","WM","FAGGRA",43.99833902,-71.37421204,369,330.093,1.94,0.808,3.04,1.953,NA,11.8,NA,NA,NA,NA,2.517228099,47.09370749,11.3182,263.8018661,0.00244779501534416,1.55657962109575,18.7085578413448
"358","FAGGRA04_WM","WM","FAGGRA",43.99852401,-71.37481201,385,302.763,2.02,0.871,3.78,2.236,NA,13.2,NA,NA,NA,NA,2.715066838,47.38806069,9.8656,320.3308374,0.00287683765849856,1.69051878354204,17.4537363230835
"359","FAGGRA05_WM","WM","FAGGRA",43.999946,-71.37455301,389,315.737,2.23,0.947,4.45,2.79,NA,9.7,NA,NA,NA,NA,2.692084769,46.95188854,NA,NA,0.00299933172228785,1.59498207885305,17.4407169791465
"360","FAGGRA07_WM","WM","FAGGRA",44.000005,-71.37421598,389,273.423,1.99,0.807,2.83,1.747,NA,16.1,NA,NA,NA,NA,3.105889154,46.46595006,NA,NA,0.00295147079799432,1.61991986262164,14.9605951004908
"361","FAGGRA08_WM","WM","FAGGRA",44.00015504,-71.37377299,389,254.857,1.77,0.704,3.55,2.226,NA,19.2,NA,NA,NA,NA,2.362357083,46.35439044,NA,NA,0.00276233338695818,1.5947888589398,19.6220930246217
"362","FAGGRA09_WM","WM","FAGGRA",44.00099399,-71.37853098,392,287.33,1.89,0.739,4.21,2.887,NA,12,NA,NA,NA,NA,2.334131823,44.80801288,NA,NA,0.00257195559113215,1.4582611707655,19.19686473509
"363","FRAAME01.2_WM","WM","FRAAME",NA,NA,NA,NA,4.38,1.56,3.84,2.118,NA,11.1,NA,NA,NA,NA,2.537304851,46.64458973,NA,NA,NA,1.81303116147309,18.38351813012
"364","FRAAME02_WM","WM","FRAAME",43.998019,-71.37458696,384,241.387,3.24,1.276,2.84,1.453,NA,4.7,NA,NA,NA,NA,2.711005312,46.12134057,18.8642,255.2368705,0.00528611731369129,1.9545767377839,17.0126337878603
"365","FRAAME03_WM","WM","FRAAME",43.99864898,-71.37549003,381,300.552,4.31,1.692,2.08,1.043,NA,14.1,NA,NA,NA,NA,2.451566963,47.41394856,20.7568,178.1519096,0.00562964145971413,1.99424736337488,19.3402624833789
"366","FRAAME04_WM","WM","FRAAME",43.99919699,-71.37556303,387,157.354,2.22,0.98,3.18,1.408,NA,38,NA,NA,NA,NA,2.623343389,47.11486799,18.2224,202.1338974,0.00622799547517063,2.25852272727273,17.9598554224957
"367","FRAAME05_WM","WM","FRAAME",43.998825,-71.37543797,399,254.009,2.76,1.105,3.42,1.877,NA,13,NA,NA,NA,NA,2.416013891,44.79827126,NA,NA,0.00435023955844084,1.82205647309537,18.542224209422
"368","FRAAME06_WM","WM","FRAAME",43.99868201,-71.37539799,398,240.458,3.08,1.256,4.8,2.518,NA,NA,NA,NA,NA,NA,2.723214021,45.16213679,NA,NA,0.00522336541100733,1.90627482128674,16.5841305316928
"369","HAMVIR01_WM","WM","HAMVIR",43.99901401,-71.37549397,389,276.154,2.59,0.7,2.72,1.574,2.2,1.5,NA,NA,NA,NA,2.071339419,38.30529126,18.9398,75.37196174,0.00253481752934957,1.72808132147395,18.4930054961697
"370","HAMVIR02_WM","WM","HAMVIR",43.99914896,-71.37560796,389,272.249,2.75,0.736,1.27,0.723,3,1.7,NA,NA,NA,NA,1.987630313,36.85369986,17.8312,94.21495218,0.00270340754236012,1.75656984785615,18.5415263688424
"371","HAMVIR03_WM","WM","HAMVIR",43.99834899,-71.37360401,400,257.392,4.72,2.013,1.38,0.703,2.5,1.8,NA,NA,NA,NA,2.051439915,46.96137199,18.6632,243.2458765,0.00782075588984895,1.96301564722617,22.8919071168604
"372","HAMVIR04_WM","WM","HAMVIR",43.99830197,-71.37357602,349,203.514,3.05,1.297,2.01,1.145,2.3,1.8,NA,NA,NA,NA,2.493670353,47.32860847,17.302,200.4208983,0.00637302593433376,1.75545851528384,18.9794967939774
"373","HAMVIR06_WM","WM","HAMVIR",44.00477498,-71.23826302,269,334.44,3.62,1.262,3.38,1.846,NA,NA,NA,NA,NA,NA,1.904964835,47.49355028,NA,NA,0.00377347207271857,1.83098591549296,24.931457740006
"374","HAMVIR07_WM","WM","HAMVIR",44.00504203,-71.23995298,270,332.324,4.93,1.838,2.56,1.472,NA,NA,NA,NA,NA,NA,1.524224476,47.15154284,NA,NA,0.00553074710222554,1.73913043478261,30.9347760664093
"375","ILEMUC01_WM","WM","ILEMUC",44.00237901,-71.37830199,394,NA,1.66,0.446,1.98,1.036,1.1,NA,NA,NA,NA,NA,2.425948216,48.30081258,13.6356,284.3578557,NA,1.91119691119691,19.9100756815165
"376","ILEMUC02_WM","WM","ILEMUC",44.00284002,-71.37846401,394,146.128,1.45,0.479,3.22,1.833,3.5,3.3,NA,NA,NA,NA,2.280866584,50.10174215,14.2184,299.7748478,0.00327794810029563,1.75668303327878,21.9660994209208
"377","ILEMUC03_WM","WM","ILEMUC",44.00520204,-71.38010703,389,186.817,2.02,0.833,3.14,1.787,3.5,2.6,3.6,2.7,2.7,NA,1.712468363,53.52686585,13.0394,339.1738279,0.00445890898579894,1.75713486289871,31.2571414494505
"378","ILEMUC04_WM","WM","ILEMUC",44.00391097,-71.37840601,391,156.369,1.67,0.634,1.53,0.892,2,NA,NA,1,NA,NA,1.615683207,39.5959388,12.667,414.5457896,0.00405451208359713,1.7152466367713,24.5072416600292
"379","ILEMUC05_WM","WM","ILEMUC",44.00297103,-71.37832898,391,233.181,2.36,0.87,3.31,1.82,2.2,1.5,NA,NA,NA,NA,1.634138449,44.05286346,NA,NA,0.00373100724330027,1.81868131868132,26.9578526146043
"380","ILEMUC06_WM","WM","ILEMUC",44.00345097,-71.37836301,392,178.332,2.09,0.901,1.74,1.07,2.5,1.9,2,1.4,NA,NA,1.830555275,50.01956592,NA,NA,0.00505237422335868,1.62616822429907,27.3248049939382
"381","ILEMUC07_WM","WM","ILEMUC",44.00728896,-71.37953899,393,102.733,1.5,0.651,2.66,1.566,1.5,NA,NA,NA,NA,NA,1.540981728,50.98823967,NA,NA,0.00633681485014552,1.69859514687101,33.0881533139113
"382","KALANG01_WM","WM","KALANG",44.00408297,-71.37870197,394,84.502,1.54,0.662,1.19,0.575,1,NA,NA,NA,NA,NA,1.296178209,52.77778191,NA,NA,0.00783413410333483,2.0695652173913,40.7179981452689
"383","KALANG02_WM","WM","KALANG",44.00364099,-71.37826603,389,112.459,2.16,0.981,0.66,0.374,1,NA,NA,NA,NA,NA,1.455037602,52.04320148,NA,NA,0.00872317911416605,1.76470588235294,35.7675990011975
"384","KALANG03_WM","WM","KALANG",44.00548333,-71.38056669,266,200.562,3.55,1.132,1.21,0.667,1,NA,NA,NA,NA,NA,1.211167476,48.43280775,NA,NA,0.00564413996669359,1.81409295352324,39.9885306613039
"385","KALANG04_WM","WM","KALANG",44.00743799,-71.37938401,392,57.424,1.13,0.543,1.13,0.56,1,NA,NA,NA,NA,NA,1.30273092,52.15217218,11.59,589.106877,0.00945597659515185,2.01785714285714,40.0329579803019
"386","KALANG05_WM","WM","KALANG",44.00733397,-71.37945701,390,37.853,0.79,0.356,0.37,0.208,1,NA,NA,NA,NA,NA,1.347716216,50.92361475,13.711,724.003814,0.00940480278973925,1.77884615384615,37.7851168854675
"387","KALANG06_WM","WM","KALANG",44.006964,-71.38000997,379,26.477,0.62,0.278,1.52,0.698,0.75,NA,NA,NA,NA,NA,1.267836929,50.56074505,13.6638,570.3237592,0.0104996789666503,2.17765042979943,39.8795333165437
"388","KALANG07_WM","WM","KALANG",44.00279702,-71.37855696,381,58.151,0.65,0.183,0.46,0.322,0.5,NA,NA,NA,NA,NA,2.031001921,50.5644392,11.6168,551.5406414,0.00314697941565923,1.42857142857143,24.8963029907444
"389","LONCAN01_WM","WM","LONCAN",43.99885702,-71.37498502,388,158.086,1.12,0.365,0.66,0.267,0.75,NA,NA,NA,NA,NA,1.789154135,42.36585893,18.6478,61.47202195,0.00230886985564819,2.47191011235955,23.6792672588826
"390","MYRGAL01_WM","WM","MYRGAL",44.007238,-71.379627,389,149.176,2.71,1.155,6.25,2.6,1,NA,NA,NA,NA,NA,1.518137493,46.00032757,18.4892,125.9563952,0.00774253231082748,2.40384615384615,30.3005016226155
"391","MYRGAL02_WM","WM","MYRGAL",44.00612597,-71.38090298,389,58.601,0.73,0.319,0.92,0.502,1,NA,NA,NA,NA,NA,2.028598097,46.61485651,22.9638,128.0667124,0.00544359311274552,1.83266932270916,22.9788525282246
"392","MYRGAL03_WM","WM","MYRGAL",43.99754701,-71.37255401,383,141.521,2.29,0.909,1.26,0.522,0.5,NA,NA,NA,NA,NA,2.629794433,47.09611878,18.825,155.387611,0.00642307502066831,2.41379310344828,17.9086692819081
"393","MYRGAL04_WM","WM","MYRGAL",44.00590997,-71.38088797,398,61.424,0.69,0.331,1.55,0.797,1,NA,NA,NA,NA,NA,2.084236987,46.17755558,NA,NA,0.00538877311799948,1.94479297365119,22.1556165963962
"394","MYRGAL05_WM","WM","MYRGAL",44.00720598,-71.37957201,387,85.198,1.62,0.763,2.11,1.16,1.2,NA,NA,NA,NA,NA,1.642270149,49.33497512,NA,NA,0.00895560928660297,1.81896551724138,30.0407184226302
"395","MYRGAL06_WM","WM","MYRGAL",44.00711898,-71.37969397,384,81.696,1.24,0.502,2.89,1.421,1.1,NA,NA,NA,NA,NA,2.110146326,47.37975456,20.2324,122.9440439,0.00614473168820995,2.03377902885292,22.453302871092
"396","POPGRA01_WM","WM","POPGRA",44.00612799,-71.24188601,287,309,4.52,1.589,4.76,2.423,NA,NA,NA,NA,NA,NA,2.319883502,48.40537187,13.8104,430.3041536,0.00514239482200647,1.96450680973999,20.8654321772059
"397","POPTRE01_WM","WM","POPTRE",43.99447203,-71.369676,391,328.395,5.59,2.382,4.01,2.174,NA,NA,NA,NA,NA,NA,2.38887201,48.32701891,27.7796,104.1609261,0.00725346001004887,1.84452621895124,20.2300578296784
"398","POPTRE02_WM","WM","POPTRE",43.99477403,-71.36993098,382,307.231,5.1,2.123,5.9,3.308,NA,NA,NA,NA,NA,NA,3.396503002,62.20919383,23.3414,87.08536442,0.0069101099823911,1.78355501813785,18.3156598988338
"399","POPTRE03_WM","WM","POPTRE",43.995302,-71.36904803,386,187.329,3.87,1.851,7.89,4.037,NA,NA,NA,NA,NA,NA,2.018906863,48.06824193,21.3858,158.8027234,0.00988101148247201,1.95442160019817,23.8090438003529
"400","POPTRE04_WM","WM","POPTRE",43.99564298,-71.36832903,385,246.392,4.17,1.822,6.01,3.206,NA,NA,NA,NA,NA,NA,2.572086853,41.76519398,23.2526,124.6516001,0.00739472060781194,1.87461010605115,16.2378630143404
"401","POPTRE05_WM","WM","POPTRE",44.01693402,-71.24776097,310,312.438,5.71,2.266,5.74,3.048,NA,NA,NA,NA,NA,NA,2.277085179,47.37675254,NA,NA,0.00725263892356244,1.88320209973753,20.8058762917274
"402","PRUPEN01_WM","WM","PRUPEN",43.99445401,-71.36929002,385,98.927,1.11,0.429,1.33,0.655,NA,NA,NA,NA,NA,NA,2.099277882,46.24912846,19.0528,244.1805316,0.00433653097738737,2.03053435114504,22.0309702000662
"403","PRUPEN02_WM","WM","PRUPEN",44.00534101,-71.24146599,288,231.669,3.01,1.042,2.92,1.655,NA,NA,NA,NA,NA,NA,2.307370074,47.20201166,22.728,221.9823015,0.00449779642507198,1.76435045317221,20.4570615662756
"404","PRUPEN03_WM","WM","PRUPEN",44.00565499,-71.24143397,286,189.32,2.57,0.972,1.33,0.735,NA,NA,NA,NA,NA,NA,2.25178465,46.6567438,17.8206,269.7938741,0.00513416437777308,1.80952380952381,20.7198960166995
"405","PRUPEN04_WM","WM","PRUPEN",44.01689798,-71.24832901,310,179.355,2.85,1.146,2.9,1.651,NA,NA,NA,NA,NA,NA,1.881386569,46.52321105,20.0106,239.0578631,0.00638956259931421,1.7565112053301,24.7281509374908
"406","PRUPEN05_WM","WM","PRUPEN",44.016873,-71.248586,310,229.714,3.54,1.371,2.75,1.431,NA,NA,NA,NA,NA,NA,2.011868997,47.52165006,NA,NA,0.00596829100533707,1.92173305380853,23.6206483279289
"407","PRUPEN06_WM","WM","PRUPEN",NA,NA,NA,173.301,2.44,0.947,4.38,2.368,NA,NA,NA,NA,NA,NA,1.876787639,45.92002706,NA,NA,0.00546448087431694,1.84966216216216,24.4673537409205
"408","QUERUB01_WM","WM","QUERUB",44.00500196,-71.23872796,267,218.539,2.2,0.871,5.33,3.004,NA,NA,NA,NA,NA,NA,2.435584917,47.99443637,16.6026,238.2958828,0.00398555864170697,1.77430093209055,19.7055073034023
"409","QUERUB02_WM","WM","QUERUB",44.00497103,-71.23853602,268,166.52,1.85,0.758,2.1,1.466,NA,NA,NA,NA,NA,NA,2.31896107,46.46854146,15.687,337.0184629,0.00455200576507326,1.4324693042292,20.0385172744621
"410","QUERUB03_WM","WM","QUERUB",44.00453802,-71.23765499,267,320.261,3.99,1.671,3.35,2.237,NA,NA,NA,NA,NA,NA,2.64200783,46.61050423,15.8418,502.1234674,0.00521761937919384,1.49754135002235,17.6420764922563
"411","QUERUB04_WM","WM","QUERUB",44.00444197,-71.23768802,271,287.54,3.1,1.281,3.39,2.188,NA,NA,NA,NA,NA,NA,2.280851288,47.44306525,16.1726,267.2318115,0.00445503234332615,1.54936014625229,20.8005955932362
"412","QUERUB05_WM","WM","QUERUB",44.00420199,-71.23672402,268,298.517,4.15,1.687,4.08,2.463,NA,NA,NA,NA,NA,NA,2.305419873,47.56409079,NA,NA,0.00565126944194133,1.65651644336175,20.6314222181601
"413","QUERUB06_WM","WM","QUERUB",44.00437198,-71.237124,268,218.686,3.29,1.382,2.8,1.765,NA,NA,NA,NA,NA,NA,2.476921475,48.32672742,NA,NA,0.00631956320935039,1.58640226628895,19.5108031916918
