"","ind","sp","site","treatcode","warm","photo","chill","tleafm","lleafm","Height","DBH","stom_den","sla","wood_d","cn"
"909","FAGGRA07_SH","FAGGRA","SH","CS1","15","08","chill1",0,0,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"910","FAGGRA07_SH","FAGGRA","SH","CS2","15","08","chill2",0,0,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"911","FAGGRA07_SH","FAGGRA","SH","WL0","20","12","chill0",0,0,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"912","FAGGRA07_SH","FAGGRA","SH","WL1","20","12","chill1",1,NA,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"913","FAGGRA07_SH","FAGGRA","SH","WL2","20","12","chill2",1,0,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"914","FAGGRA07_SH","FAGGRA","SH","WS0","20","08","chill0",0,0,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"915","FAGGRA07_SH","FAGGRA","SH","WS2","20","08","chill2",0,0,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"916","FAGGRA07_SH","FAGGRA","SH","WS1","20","08","chill1",0,0,9.25,7.2,NA,34.9365979381443,1.5929203539823,22.8191449952437
"941","FAGGRA10_HF","FAGGRA","HF","CL0","15","12","chill0",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"942","FAGGRA10_HF","FAGGRA","HF","CL1","15","12","chill1",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"943","FAGGRA10_HF","FAGGRA","HF","CL2","15","12","chill2",0,NA,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"944","FAGGRA10_HF","FAGGRA","HF","CS0","15","08","chill0",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"945","FAGGRA10_HF","FAGGRA","HF","CS1","15","08","chill1",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"946","FAGGRA10_HF","FAGGRA","HF","CS2","15","08","chill2",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"947","FAGGRA10_HF","FAGGRA","HF","WL0","20","12","chill0",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"948","FAGGRA10_HF","FAGGRA","HF","WL1","20","12","chill1",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"949","FAGGRA10_HF","FAGGRA","HF","WL2","20","12","chill2",0,NA,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"950","FAGGRA10_HF","FAGGRA","HF","WS0","20","08","chill0",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"951","FAGGRA10_HF","FAGGRA","HF","WS2","20","08","chill2",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"952","FAGGRA10_HF","FAGGRA","HF","WS1","20","08","chill1",0,0,2.07,6.3,NA,38.4319230769231,1.00738007380074,22.9464602458841
"989","FRANIG01_HF","FRANIG","HF","CL0","15","12","chill0",0,0,8.55,5.2,NA,37.1934246575342,2.20731707317073,12.6593593612831
"990","FRANIG01_HF","FRANIG","HF","CS0","15","08","chill0",0,0,8.55,5.2,NA,37.1934246575342,2.20731707317073,12.6593593612831
"991","FRANIG01_HF","FRANIG","HF","WL0","20","12","chill0",0,0,8.55,5.2,NA,37.1934246575342,2.20731707317073,12.6593593612831
"992","FRANIG01_HF","FRANIG","HF","WS0","20","08","chill0",0,0,8.55,5.2,NA,37.1934246575342,2.20731707317073,12.6593593612831
"993","FRANIG01_SH","FRANIG","SH","CL0","15","12","chill0",0,0,5,5.5,NA,17.7910084033613,1.90909090909091,25.1307321482049
"994","FRANIG01_SH","FRANIG","SH","CS0","15","08","chill0",0,0,5,5.5,NA,17.7910084033613,1.90909090909091,25.1307321482049
"995","FRANIG01_SH","FRANIG","SH","WL0","20","12","chill0",0,0,5,5.5,NA,17.7910084033613,1.90909090909091,25.1307321482049
"996","FRANIG01_SH","FRANIG","SH","WS0","20","08","chill0",0,0,5,5.5,NA,17.7910084033613,1.90909090909091,25.1307321482049
"1013","FRANIG05_SH","FRANIG","SH","CL0","15","12","chill0",0,0,3,4.75,NA,19.2223728813559,2,17.1118272251649
"1014","FRANIG05_SH","FRANIG","SH","CS0","15","08","chill0",0,0,3,4.75,NA,19.2223728813559,2,17.1118272251649
"1015","FRANIG05_SH","FRANIG","SH","WL0","20","12","chill0",0,0,3,4.75,NA,19.2223728813559,2,17.1118272251649
"1016","FRANIG05_SH","FRANIG","SH","WS0","20","08","chill0",0,0,3,4.75,NA,19.2223728813559,2,17.1118272251649
"1017","FRANIG06_HF","FRANIG","HF","CL0","15","12","chill0",0,0,6.5,5,NA,45.6694,2.40579710144928,12.2525275351057
"1018","FRANIG06_HF","FRANIG","HF","CS0","15","08","chill0",0,0,6.5,5,NA,45.6694,2.40579710144928,12.2525275351057
"1019","FRANIG06_HF","FRANIG","HF","WL0","20","12","chill0",0,0,6.5,5,NA,45.6694,2.40579710144928,12.2525275351057
"1020","FRANIG06_HF","FRANIG","HF","WS0","20","08","chill0",0,0,6.5,5,NA,45.6694,2.40579710144928,12.2525275351057
"1025","FRANIG08_HF","FRANIG","HF","CL0","15","12","chill0",0,0,7,5.5,141.4685598,30.7231884057971,2.00854700854701,14.0945210570499
"1026","FRANIG08_HF","FRANIG","HF","CS0","15","08","chill0",0,0,7,5.5,141.4685598,30.7231884057971,2.00854700854701,14.0945210570499
"1027","FRANIG08_HF","FRANIG","HF","WL0","20","12","chill0",0,0,7,5.5,141.4685598,30.7231884057971,2.00854700854701,14.0945210570499
"1028","FRANIG08_HF","FRANIG","HF","WS0","20","08","chill0",0,0,7,5.5,141.4685598,30.7231884057971,2.00854700854701,14.0945210570499
"1029","FRANIG08_SH","FRANIG","SH","CL0","15","12","chill0",0,0,0.5,12.2,336.1958714,21.8862450592885,2.01242236024845,16.590400170815
"1030","FRANIG08_SH","FRANIG","SH","CS0","15","08","chill0",0,0,0.5,12.2,336.1958714,21.8862450592885,2.01242236024845,16.590400170815
"1031","FRANIG08_SH","FRANIG","SH","WL0","20","12","chill0",0,0,0.5,12.2,336.1958714,21.8862450592885,2.01242236024845,16.590400170815
"1032","FRANIG08_SH","FRANIG","SH","WS0","20","08","chill0",0,0,0.5,12.2,336.1958714,21.8862450592885,2.01242236024845,16.590400170815
"1037","HAMVIR07_HF","HAMVIR","HF","CL0","15","12","chill0",0,0,4,3,99.86015983,28.8579245283019,1.87313432835821,26.8967780674147
"1038","HAMVIR07_HF","HAMVIR","HF","CS0","15","08","chill0",0,0,4,3,99.86015983,28.8579245283019,1.87313432835821,26.8967780674147
"1039","HAMVIR07_HF","HAMVIR","HF","WL0","20","12","chill0",0,0,4,3,99.86015983,28.8579245283019,1.87313432835821,26.8967780674147
"1040","HAMVIR07_HF","HAMVIR","HF","WS0","20","08","chill0",0,0,4,3,99.86015983,28.8579245283019,1.87313432835821,26.8967780674147
"1045","HAMVIR09_HF","HAMVIR","HF","CL0","15","12","chill0",0,0,2.5,2,98.19582383,39.4135526315789,1.53846153846154,21.9948439594409
"1046","HAMVIR09_HF","HAMVIR","HF","CS0","15","08","chill0",0,0,2.5,2,98.19582383,39.4135526315789,1.53846153846154,21.9948439594409
"1047","HAMVIR09_HF","HAMVIR","HF","WL0","20","12","chill0",0,0,2.5,2,98.19582383,39.4135526315789,1.53846153846154,21.9948439594409
"1048","HAMVIR09_HF","HAMVIR","HF","WS0","20","08","chill0",0,0,2.5,2,98.19582383,39.4135526315789,1.53846153846154,21.9948439594409
"1053","HAMVIR11_HF","HAMVIR","HF","CL0","15","12","chill0",0,0,1.89,3.9,NA,42.1273333333333,1.80487804878049,24.6097793696702
"1054","HAMVIR11_HF","HAMVIR","HF","CS0","15","08","chill0",0,0,1.89,3.9,NA,42.1273333333333,1.80487804878049,24.6097793696702
"1055","HAMVIR11_HF","HAMVIR","HF","WL0","20","12","chill0",0,0,1.89,3.9,NA,42.1273333333333,1.80487804878049,24.6097793696702
"1056","HAMVIR11_HF","HAMVIR","HF","WS0","20","08","chill0",0,0,1.89,3.9,NA,42.1273333333333,1.80487804878049,24.6097793696702
"1061","ILEMUC01_SH","ILEMUC","SH","CL0","15","12","chill0",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1062","ILEMUC01_SH","ILEMUC","SH","CL1","15","12","chill1",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1063","ILEMUC01_SH","ILEMUC","SH","CL2","15","12","chill2",NA,NA,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1064","ILEMUC01_SH","ILEMUC","SH","CS0","15","08","chill0",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1065","ILEMUC01_SH","ILEMUC","SH","CS1","15","08","chill1",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1066","ILEMUC01_SH","ILEMUC","SH","CS2","15","08","chill2",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1067","ILEMUC01_SH","ILEMUC","SH","WL0","20","12","chill0",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1068","ILEMUC01_SH","ILEMUC","SH","WL1","20","12","chill1",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1069","ILEMUC01_SH","ILEMUC","SH","WL2","20","12","chill2",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1070","ILEMUC01_SH","ILEMUC","SH","WS0","20","08","chill0",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1071","ILEMUC01_SH","ILEMUC","SH","WS2","20","08","chill2",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1072","ILEMUC01_SH","ILEMUC","SH","WS1","20","08","chill1",0,0,3,2,339.5245434,19.3574390243902,1.67415730337079,26.5950615125724
"1073","ILEMUC03_HF","ILEMUC","HF","CL0","15","12","chill0",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1074","ILEMUC03_HF","ILEMUC","HF","CL1","15","12","chill1",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1075","ILEMUC03_HF","ILEMUC","HF","CL2","15","12","chill2",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1076","ILEMUC03_HF","ILEMUC","HF","CS0","15","08","chill0",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1077","ILEMUC03_HF","ILEMUC","HF","CS1","15","08","chill1",0,NA,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1078","ILEMUC03_HF","ILEMUC","HF","CS2","15","08","chill2",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1079","ILEMUC03_HF","ILEMUC","HF","WL0","20","12","chill0",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1080","ILEMUC03_HF","ILEMUC","HF","WL1","20","12","chill1",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1081","ILEMUC03_HF","ILEMUC","HF","WL2","20","12","chill2",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1082","ILEMUC03_HF","ILEMUC","HF","WS0","20","08","chill0",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1083","ILEMUC03_HF","ILEMUC","HF","WS2","20","08","chill2",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1084","ILEMUC03_HF","ILEMUC","HF","WS1","20","08","chill1",0,0,3,2,371.1469274,35.695306122449,1.825,23.3734601325345
"1109","ILEMUC04_SH","ILEMUC","SH","CL0","15","12","chill0",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1110","ILEMUC04_SH","ILEMUC","SH","CL1","15","12","chill1",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1111","ILEMUC04_SH","ILEMUC","SH","CL2","15","12","chill2",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1112","ILEMUC04_SH","ILEMUC","SH","CS0","15","08","chill0",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1113","ILEMUC04_SH","ILEMUC","SH","CS1","15","08","chill1",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1114","ILEMUC04_SH","ILEMUC","SH","CS2","15","08","chill2",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1115","ILEMUC04_SH","ILEMUC","SH","WL0","20","12","chill0",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1116","ILEMUC04_SH","ILEMUC","SH","WL1","20","12","chill1",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1117","ILEMUC04_SH","ILEMUC","SH","WL2","20","12","chill2",0,NA,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1118","ILEMUC04_SH","ILEMUC","SH","WS0","20","08","chill0",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1119","ILEMUC04_SH","ILEMUC","SH","WS2","20","08","chill2",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1120","ILEMUC04_SH","ILEMUC","SH","WS1","20","08","chill1",0,0,3,0.5,575.860255,16.0693181818182,1.98039215686275,24.5533167972617
"1145","ILEMUC06_HF","ILEMUC","HF","CL0","15","12","chill0",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1146","ILEMUC06_HF","ILEMUC","HF","CL1","15","12","chill1",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1147","ILEMUC06_HF","ILEMUC","HF","CL2","15","12","chill2",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1148","ILEMUC06_HF","ILEMUC","HF","CS0","15","08","chill0",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1149","ILEMUC06_HF","ILEMUC","HF","CS1","15","08","chill1",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1150","ILEMUC06_HF","ILEMUC","HF","CS2","15","08","chill2",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1151","ILEMUC06_HF","ILEMUC","HF","WL0","20","12","chill0",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1152","ILEMUC06_HF","ILEMUC","HF","WL1","20","12","chill1",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1153","ILEMUC06_HF","ILEMUC","HF","WL2","20","12","chill2",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1154","ILEMUC06_HF","ILEMUC","HF","WS0","20","08","chill0",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1155","ILEMUC06_HF","ILEMUC","HF","WS2","20","08","chill2",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1156","ILEMUC06_HF","ILEMUC","HF","WS1","20","08","chill1",0,0,3.5,2.6,NA,17.5298863636364,1.29906542056075,28.832375278919
"1157","ILEMUC06_SH","ILEMUC","SH","CL0","15","12","chill0",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1158","ILEMUC06_SH","ILEMUC","SH","CL1","15","12","chill1",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1159","ILEMUC06_SH","ILEMUC","SH","CL2","15","12","chill2",0,NA,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1160","ILEMUC06_SH","ILEMUC","SH","CS0","15","08","chill0",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1161","ILEMUC06_SH","ILEMUC","SH","CS1","15","08","chill1",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1162","ILEMUC06_SH","ILEMUC","SH","CS2","15","08","chill2",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1163","ILEMUC06_SH","ILEMUC","SH","WL0","20","12","chill0",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1164","ILEMUC06_SH","ILEMUC","SH","WL1","20","12","chill1",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1165","ILEMUC06_SH","ILEMUC","SH","WL2","20","12","chill2",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1166","ILEMUC06_SH","ILEMUC","SH","WS0","20","08","chill0",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1167","ILEMUC06_SH","ILEMUC","SH","WS2","20","08","chill2",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1168","ILEMUC06_SH","ILEMUC","SH","WS1","20","08","chill1",0,0,3.5,1.5,NA,15.632602739726,1.6875,28.6677619555737
"1205","KALANG03_SH","KALANG","SH","CL0","15","12","chill0",0,0,1.2,0.5,NA,18.8125,1.84615384615385,33.791545742869
"1206","KALANG03_SH","KALANG","SH","CS0","15","08","chill0",0,0,1.2,0.5,NA,18.8125,1.84615384615385,33.791545742869
"1207","KALANG03_SH","KALANG","SH","WL0","20","12","chill0",0,0,1.2,0.5,NA,18.8125,1.84615384615385,33.791545742869
"1208","KALANG03_SH","KALANG","SH","WS0","20","08","chill0",0,0,1.2,0.5,NA,18.8125,1.84615384615385,33.791545742869
"1221","KALANG07_SH","KALANG","SH","CL0","15","12","chill0",0,0,1,0.5,NA,17.6265,1.88888888888889,33.1605133264401
"1222","KALANG07_SH","KALANG","SH","CS0","15","08","chill0",0,0,1,0.5,NA,17.6265,1.88888888888889,33.1605133264401
"1223","KALANG07_SH","KALANG","SH","WL0","20","12","chill0",0,0,1,0.5,NA,17.6265,1.88888888888889,33.1605133264401
"1224","KALANG07_SH","KALANG","SH","WS0","20","08","chill0",0,0,1,0.5,NA,17.6265,1.88888888888889,33.1605133264401
"1229","KALANG09_HF","KALANG","HF","CL0","15","12","chill0",0,0,0.6,1,NA,32.725,1.28571428571429,14.8491980073886
"1230","KALANG09_HF","KALANG","HF","CS0","15","08","chill0",0,0,0.6,1,NA,32.725,1.28571428571429,14.8491980073886
"1231","KALANG09_HF","KALANG","HF","WL0","20","12","chill0",0,0,0.6,1,NA,32.725,1.28571428571429,14.8491980073886
"1232","KALANG09_HF","KALANG","HF","WS0","20","08","chill0",0,0,0.6,1,NA,32.725,1.28571428571429,14.8491980073886
"1237","KALANG12_HF","KALANG","HF","CL0","15","12","chill0",0,0,0.5,1,NA,21.026,1.85714285714286,16.4593247358916
"1238","KALANG12_HF","KALANG","HF","CS0","15","08","chill0",0,0,0.5,1,NA,21.026,1.85714285714286,16.4593247358916
"1239","KALANG12_HF","KALANG","HF","WL0","20","12","chill0",0,0,0.5,1,NA,21.026,1.85714285714286,16.4593247358916
"1240","KALANG12_HF","KALANG","HF","WS0","20","08","chill0",0,0,0.5,1,NA,21.026,1.85714285714286,16.4593247358916
"1253","LONCAN01_HF","LONCAN","HF","CL0","15","12","chill0",0,0,2.3,1.3,34.25998261,39.7162962962963,1.71428571428571,29.5537467006174
"1254","LONCAN01_HF","LONCAN","HF","CS0","15","08","chill0",0,0,2.3,1.3,34.25998261,39.7162962962963,1.71428571428571,29.5537467006174
"1255","LONCAN01_HF","LONCAN","HF","WL0","20","12","chill0",0,0,2.3,1.3,34.25998261,39.7162962962963,1.71428571428571,29.5537467006174
"1256","LONCAN01_HF","LONCAN","HF","WS0","20","08","chill0",0,0,2.3,1.3,34.25998261,39.7162962962963,1.71428571428571,29.5537467006174
"1257","LONCAN01_SH","LONCAN","SH","CL0","15","12","chill0",0,0,5.25,0.5,54.81597218,34.8678048780488,1.76190476190476,38.8592672441382
"1258","LONCAN01_SH","LONCAN","SH","CS0","15","08","chill0",0,0,5.25,0.5,54.81597218,34.8678048780488,1.76190476190476,38.8592672441382
"1259","LONCAN01_SH","LONCAN","SH","WL0","20","12","chill0",0,0,5.25,0.5,54.81597218,34.8678048780488,1.76190476190476,38.8592672441382
"1260","LONCAN01_SH","LONCAN","SH","WS0","20","08","chill0",0,0,5.25,0.5,54.81597218,34.8678048780488,1.76190476190476,38.8592672441382
"1265","LONCAN04_HF","LONCAN","HF","CL0","15","12","chill0",0,0,NA,NA,51.38997392,38.0855555555556,2.4,29.7504248635343
"1266","LONCAN04_HF","LONCAN","HF","CS0","15","08","chill0",0,0,NA,NA,51.38997392,38.0855555555556,2.4,29.7504248635343
"1267","LONCAN04_HF","LONCAN","HF","WL0","20","12","chill0",0,0,NA,NA,51.38997392,38.0855555555556,2.4,29.7504248635343
"1268","LONCAN04_HF","LONCAN","HF","WS0","20","08","chill0",0,0,NA,NA,51.38997392,38.0855555555556,2.4,29.7504248635343
"1277","LONCAN06_HF","LONCAN","HF","CL0","15","12","chill0",0,0,NA,NA,NA,32.9642307692308,1.38888888888889,25.5948745254135
"1278","LONCAN06_HF","LONCAN","HF","CS0","15","08","chill0",0,0,NA,NA,NA,32.9642307692308,1.38888888888889,25.5948745254135
"1279","LONCAN06_HF","LONCAN","HF","WL0","20","12","chill0",0,0,NA,NA,NA,32.9642307692308,1.38888888888889,25.5948745254135
"1280","LONCAN06_HF","LONCAN","HF","WS0","20","08","chill0",0,0,NA,NA,NA,32.9642307692308,1.38888888888889,25.5948745254135
"1293","LYOLIG06_HF","LYOLIG","HF","CL0","15","12","chill0",0,0,2,1.5,131.9009331,14.4025,2.28571428571429,28.5827337825116
"1294","LYOLIG06_HF","LYOLIG","HF","CS0","15","08","chill0",0,0,2,1.5,131.9009331,14.4025,2.28571428571429,28.5827337825116
"1295","LYOLIG06_HF","LYOLIG","HF","WL0","20","12","chill0",0,0,2,1.5,131.9009331,14.4025,2.28571428571429,28.5827337825116
"1296","LYOLIG06_HF","LYOLIG","HF","WS0","20","08","chill0",0,0,2,1.5,131.9009331,14.4025,2.28571428571429,28.5827337825116
"1301","LYOLIG08_HF","LYOLIG","HF","CL0","15","12","chill0",0,0,2.5,1.75,NA,21.7069135802469,2.03508771929825,22.4847405058354
"1302","LYOLIG08_HF","LYOLIG","HF","CS0","15","08","chill0",0,0,2.5,1.75,NA,21.7069135802469,2.03508771929825,22.4847405058354
"1303","LYOLIG08_HF","LYOLIG","HF","WL0","20","12","chill0",0,0,2.5,1.75,NA,21.7069135802469,2.03508771929825,22.4847405058354
"1304","LYOLIG08_HF","LYOLIG","HF","WS0","20","08","chill0",0,0,2.5,1.75,NA,21.7069135802469,2.03508771929825,22.4847405058354
"1317","NYSSYL06_HF","NYSSYL","HF","CL0","15","12","chill0",0,0,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1318","NYSSYL06_HF","NYSSYL","HF","CS0","15","08","chill0",0,0,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1319","NYSSYL06_HF","NYSSYL","HF","WL0","20","12","chill0",0,0,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1320","NYSSYL06_HF","NYSSYL","HF","WS0","20","08","chill0",0,0,10.59,8.9,NA,40.6537931034483,1.73684210526316,20.242249177563
"1325","NYSSYL10_HF","NYSSYL","HF","CL0","15","12","chill0",0,0,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1326","NYSSYL10_HF","NYSSYL","HF","CS0","15","08","chill0",0,0,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1327","NYSSYL10_HF","NYSSYL","HF","WL0","20","12","chill0",0,0,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1328","NYSSYL10_HF","NYSSYL","HF","WS0","20","08","chill0",0,0,15.08,17.4,NA,36.0469841269841,1.54347826086956,24.9435497205272
"1337","POPGRA01_SH","POPGRA","SH","CL0","15","12","chill0",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1338","POPGRA01_SH","POPGRA","SH","CL1","15","12","chill1",1,1,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1339","POPGRA01_SH","POPGRA","SH","CL2","15","12","chill2",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1340","POPGRA01_SH","POPGRA","SH","CS0","15","08","chill0",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1341","POPGRA01_SH","POPGRA","SH","CS1","15","08","chill1",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1342","POPGRA01_SH","POPGRA","SH","CS2","15","08","chill2",1,NA,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1343","POPGRA01_SH","POPGRA","SH","WL0","20","12","chill0",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1344","POPGRA01_SH","POPGRA","SH","WL1","20","12","chill1",1,NA,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1345","POPGRA01_SH","POPGRA","SH","WL2","20","12","chill2",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1346","POPGRA01_SH","POPGRA","SH","WS0","20","08","chill0",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1347","POPGRA01_SH","POPGRA","SH","WS2","20","08","chill2",0,0,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1348","POPGRA01_SH","POPGRA","SH","WS1","20","08","chill1",1,1,1.4,13.8,140.4659287,17.5221481481481,1.78787878787879,24.1710534714348
"1349","POPGRA02_HF","POPGRA","HF","CL0","15","12","chill0",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1350","POPGRA02_HF","POPGRA","HF","CL1","15","12","chill1",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1351","POPGRA02_HF","POPGRA","HF","CL2","15","12","chill2",NA,NA,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1352","POPGRA02_HF","POPGRA","HF","CS0","15","08","chill0",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1353","POPGRA02_HF","POPGRA","HF","CS1","15","08","chill1",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1354","POPGRA02_HF","POPGRA","HF","CS2","15","08","chill2",NA,NA,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1355","POPGRA02_HF","POPGRA","HF","WL0","20","12","chill0",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1356","POPGRA02_HF","POPGRA","HF","WL1","20","12","chill1",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1357","POPGRA02_HF","POPGRA","HF","WL2","20","12","chill2",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1358","POPGRA02_HF","POPGRA","HF","WS0","20","08","chill0",0,0,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1359","POPGRA02_HF","POPGRA","HF","WS2","20","08","chill2",NA,NA,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1360","POPGRA02_HF","POPGRA","HF","WS1","20","08","chill1",1,1,NA,2.1,NA,19.6034408602151,2.23076923076923,16.3920326922412
"1385","POPGRA04_SH","POPGRA","SH","CL0","15","12","chill0",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
