"bb","force.z2","photo.z2","population","species","lab2","Utah_Model","Chill_portions","chillport.z2","transect","species.fact"
27,1.21547029091131,-1.00822666012584,"mp","amealn","amealn_mp_",1377,55.0941790541624,-0.804621797209054,"0",7
17,1.21547029091131,-1.00822666012584,"mp","loninv","loninv_mp_",1377,55.0941790541624,-0.804621797209054,"0",20
53,1.21547029091131,0.991604929977743,"mp","samrac","samrac_mp_",1377,55.0941790541624,-0.804621797209054,"0",36
24,-0.66884865181615,0.991604929977743,"mp","loninv","loninv_mp_",1377,55.0941790541624,-0.804621797209054,"0",20
40,1.21547029091131,0.991604929977743,"mp","samrac","samrac_mp_",1377,55.0941790541624,-0.804621797209054,"0",36
72,-0.66884865181615,0.991604929977743,"mp","spibet","spibet_mp_",1377,55.0941790541624,-0.804621797209054,"0",40
23,1.21547029091131,0.991604929977743,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
78,-0.66884865181615,-1.00822666012584,"mp","poptre","poptre_mp_",1377,55.0941790541624,-0.804621797209054,"0",26
43,-0.66884865181615,0.991604929977743,"mp","vacmem","vacmem_mp_",1377,55.0941790541624,-0.804621797209054,"0",43
57,1.21547029091131,-1.00822666012584,"mp","alnvir","alnvir_mp_",1377,55.0941790541624,-0.804621797209054,"0",6
32,-0.66884865181615,-1.00822666012584,"mp","sorsco","sorsco_mp_",1377,55.0941790541624,-0.804621797209054,"0",38
22,1.21547029091131,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
15,1.21547029091131,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
19,-0.66884865181615,-1.00822666012584,"mp","spibet","spibet_mp_",1377,55.0941790541624,-0.804621797209054,"0",40
36,-0.66884865181615,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
15,1.21547029091131,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
29,1.21547029091131,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
19,1.21547029091131,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
32,-0.66884865181615,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
35,-0.66884865181615,-1.00822666012584,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
15,1.21547029091131,0.991604929977743,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
19,1.21547029091131,0.991604929977743,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
28,-0.66884865181615,0.991604929977743,"mp","amealn","amealn_mp_",1377,55.0941790541624,-0.804621797209054,"0",7
15,1.21547029091131,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
81,-0.66884865181615,0.991604929977743,"mp","acegla","acegla_mp_",1377,55.0941790541624,-0.804621797209054,"0",1
19,1.21547029091131,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
37,1.21547029091131,-1.00822666012584,"mp","loninv","loninv_mp_",1377,55.0941790541624,-0.804621797209054,"0",20
22,-0.66884865181615,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
35,-0.66884865181615,-1.00822666012584,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
7,1.21547029091131,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
66,-0.66884865181615,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
24,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
57,1.21547029091131,-1.00822666012584,"mp","loninv","loninv_mp_",1377,55.0941790541624,-0.804621797209054,"0",20
19,1.21547029091131,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
31,-0.66884865181615,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
39,-0.66884865181615,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
28,-0.66884865181615,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
32,-0.66884865181615,-1.00822666012584,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
39,-0.66884865181615,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
22,1.21547029091131,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
29,1.21547029091131,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
17,1.21547029091131,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
32,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
57,-0.66884865181615,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
43,-0.66884865181615,0.991604929977743,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
27,1.21547029091131,0.991604929977743,"mp","rubpar","rubpar_mp_",1377,55.0941790541624,-0.804621797209054,"0",35
19,1.21547029091131,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
19,1.21547029091131,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
32,-0.66884865181615,0.991604929977743,"mp","vacmem","vacmem_mp_",1377,55.0941790541624,-0.804621797209054,"0",43
26,1.21547029091131,-1.00822666012584,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
43,-0.66884865181615,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
66,-0.66884865181615,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
32,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
27,1.21547029091131,-1.00822666012584,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
21,1.21547029091131,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
19,1.21547029091131,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
19,1.21547029091131,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
19,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
15,1.21547029091131,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
21,1.21547029091131,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
16,1.21547029091131,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
24,-0.66884865181615,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
66,-0.66884865181615,0.991604929977743,"mp","alnvir","alnvir_mp_",1377,55.0941790541624,-0.804621797209054,"0",6
16,1.21547029091131,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
21,1.21547029091131,0.991604929977743,"mp","rubpar","rubpar_mp_",1377,55.0941790541624,-0.804621797209054,"0",35
24,-0.66884865181615,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
15,1.21547029091131,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
15,-0.66884865181615,-1.00822666012584,"mp","riblac","riblac_mp_",1377,55.0941790541624,-0.804621797209054,"0",34
45,-0.66884865181615,-1.00822666012584,"mp","vacmem","vacmem_mp_",1377,55.0941790541624,-0.804621797209054,"0",43
15,1.21547029091131,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
32,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
32,-0.66884865181615,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
15,1.21547029091131,-1.00822666012584,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
31,1.21547029091131,0.991604929977743,"mp","vacmem","vacmem_mp_",1377,55.0941790541624,-0.804621797209054,"0",43
22,1.21547029091131,-1.00822666012584,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
15,1.21547029091131,0.991604929977743,"mp","loninv","loninv_mp_",1377,55.0941790541624,-0.804621797209054,"0",20
34,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
19,1.21547029091131,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
15,1.21547029091131,-1.00822666012584,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
72,-0.66884865181615,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
22,-0.66884865181615,-1.00822666012584,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
15,1.21547029091131,-1.00822666012584,"mp","vacmem","vacmem_mp_",1377,55.0941790541624,-0.804621797209054,"0",43
34,-0.66884865181615,0.991604929977743,"mp","spibet","spibet_mp_",1377,55.0941790541624,-0.804621797209054,"0",40
3,-0.66884865181615,-1.00822666012584,"mp","vacmem","vacmem_mp_",1377,55.0941790541624,-0.804621797209054,"0",43
21,1.21547029091131,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
19,1.21547029091131,0.991604929977743,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
78,-0.66884865181615,0.991604929977743,"mp","spipyr","spipyr_mp_",1377,55.0941790541624,-0.804621797209054,"0",41
24,-0.66884865181615,-1.00822666012584,"mp","rhoalb","rhoalb_mp_",1377,55.0941790541624,-0.804621797209054,"0",32
19,1.21547029091131,-1.00822666012584,"mp","riblac","riblac_mp_",1377,55.0941790541624,-0.804621797209054,"0",34
34,-0.66884865181615,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
22,1.21547029091131,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
25,1.21547029091131,-1.00822666012584,"mp","amealn","amealn_mp_",1377,55.0941790541624,-0.804621797209054,"0",7
38,-0.66884865181615,-1.00822666012584,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
66,-0.66884865181615,-1.00822666012584,"mp","menfer","menfer_mp_",1377,55.0941790541624,-0.804621797209054,"0",22
17,1.21547029091131,0.991604929977743,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
15,1.21547029091131,0.991604929977743,"mp","riblac","riblac_mp_",1377,55.0941790541624,-0.804621797209054,"0",34
15,1.21547029091131,-1.00822666012584,"mp","riblac","riblac_mp_",1377,55.0941790541624,-0.804621797209054,"0",34
32,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
19,1.21547029091131,0.991604929977743,"mp","shecan","shecan_mp_",1377,55.0941790541624,-0.804621797209054,"0",37
15,-0.66884865181615,-1.00822666012584,"mp","corsto","corsto_mp_",1377,55.0941790541624,-0.804621797209054,"0",13
15,1.21547029091131,0.991604929977743,"mp","riblac","riblac_mp_",1377,55.0941790541624,-0.804621797209054,"0",34
57,1.21547029091131,0.991604929977743,"mp","acegla","acegla_mp_",1377,55.0941790541624,-0.804621797209054,"0",1
49,-0.66884865181615,0.991604929977743,"mp","riblac","riblac_mp_",1377,55.0941790541624,-0.804621797209054,"0",34
57,1.21547029091131,-1.00822666012584,"mp","menfer","menfer_mp_",1377,55.0941790541624,-0.804621797209054,"0",22
54,-0.66884865181615,-1.00822666012584,"mp","menfer","menfer_mp_",1377,55.0941790541624,-0.804621797209054,"0",22
31,1.21547029091131,0.991604929977743,"mp","riblac","riblac_mp_",1377,55.0941790541624,-0.804621797209054,"0",34
19,-0.66884865181615,-1.00822666012584,"mp","vibedu","vibedu_mp_",1377,55.0941790541624,-0.804621797209054,"0",46
13,-0.66884865181615,-1.00822666012584,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
25,1.21547029091131,-1.00822666012584,"sm","poptre","poptre_sm_",2016,74.6728513192539,0.55017800161826,"0",26
36,-0.66884865181615,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
13,1.21547029091131,-1.00822666012584,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
3,1.21547029091131,0.991604929977743,"sm","vibedu","vibedu_sm_",2016,74.6728513192539,0.55017800161826,"0",46
20,-0.66884865181615,0.991604929977743,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
37,1.21547029091131,-1.00822666012584,"sm","poptre","poptre_sm_",2016,74.6728513192539,0.55017800161826,"0",26
13,1.21547029091131,-1.00822666012584,"sm","spipyr","spipyr_sm_",2016,74.6728513192539,0.55017800161826,"0",41
12,1.21547029091131,-1.00822666012584,"sm","spibet","spibet_sm_",2016,74.6728513192539,0.55017800161826,"0",40
52,-0.66884865181615,-1.00822666012584,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
16,-0.66884865181615,-1.00822666012584,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
30,-0.66884865181615,0.991604929977743,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
36,-0.66884865181615,-1.00822666012584,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
42,1.21547029091131,0.991604929977743,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
49,-0.66884865181615,-1.00822666012584,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
22,1.21547029091131,0.991604929977743,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
17,-0.66884865181615,0.991604929977743,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
7,1.21547029091131,0.991604929977743,"sm","corsto","corsto_sm_",2016,74.6728513192539,0.55017800161826,"0",13
24,-0.66884865181615,-1.00822666012584,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
20,1.21547029091131,-1.00822666012584,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
36,-0.66884865181615,0.991604929977743,"sm","shecan","shecan_sm_",2016,74.6728513192539,0.55017800161826,"0",37
27,-0.66884865181615,-1.00822666012584,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
23,1.21547029091131,-1.00822666012584,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
8,1.21547029091131,0.991604929977743,"sm","spipyr","spipyr_sm_",2016,74.6728513192539,0.55017800161826,"0",41
7,1.21547029091131,-1.00822666012584,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
22,-0.66884865181615,0.991604929977743,"sm","vacmem","vacmem_sm_",2016,74.6728513192539,0.55017800161826,"0",43
28,1.21547029091131,0.991604929977743,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
33,-0.66884865181615,-1.00822666012584,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
7,1.21547029091131,0.991604929977743,"sm","corsto","corsto_sm_",2016,74.6728513192539,0.55017800161826,"0",13
10,-0.66884865181615,0.991604929977743,"sm","spipyr","spipyr_sm_",2016,74.6728513192539,0.55017800161826,"0",41
13,-0.66884865181615,-1.00822666012584,"sm","vibedu","vibedu_sm_",2016,74.6728513192539,0.55017800161826,"0",46
20,1.21547029091131,-1.00822666012584,"sm","poptre","poptre_sm_",2016,74.6728513192539,0.55017800161826,"0",26
19,1.21547029091131,0.991604929977743,"sm","popbal","popbal_sm_",2016,74.6728513192539,0.55017800161826,"0",24
34,1.21547029091131,0.991604929977743,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
13,-0.66884865181615,0.991604929977743,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
24,-0.66884865181615,-1.00822666012584,"sm","rubpar","rubpar_sm_",2016,74.6728513192539,0.55017800161826,"0",35
23,1.21547029091131,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
9,-0.66884865181615,-1.00822666012584,"sm","loninv","loninv_sm_",2016,74.6728513192539,0.55017800161826,"0",20
10,1.21547029091131,-1.00822666012584,"sm","spibet","spibet_sm_",2016,74.6728513192539,0.55017800161826,"0",40
33,-0.66884865181615,-1.00822666012584,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
13,-0.66884865181615,-1.00822666012584,"sm","riblac","riblac_sm_",2016,74.6728513192539,0.55017800161826,"0",34
19,1.21547029091131,-1.00822666012584,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
19,1.21547029091131,-1.00822666012584,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
27,-0.66884865181615,0.991604929977743,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
31,1.21547029091131,-1.00822666012584,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
27,-0.66884865181615,-1.00822666012584,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
26,1.21547029091131,0.991604929977743,"sm","menfer","menfer_sm_",2016,74.6728513192539,0.55017800161826,"0",22
10,-0.66884865181615,0.991604929977743,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
20,-0.66884865181615,0.991604929977743,"sm","corsto","corsto_sm_",2016,74.6728513192539,0.55017800161826,"0",13
0,-0.66884865181615,0.991604929977743,"sm","loninv","loninv_sm_",2016,74.6728513192539,0.55017800161826,"0",20
0,1.21547029091131,0.991604929977743,"sm","vibedu","vibedu_sm_",2016,74.6728513192539,0.55017800161826,"0",46
40,1.21547029091131,-1.00822666012584,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
13,1.21547029091131,0.991604929977743,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
10,-0.66884865181615,-1.00822666012584,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
24,-0.66884865181615,-1.00822666012584,"sm","shecan","shecan_sm_",2016,74.6728513192539,0.55017800161826,"0",37
42,-0.66884865181615,-1.00822666012584,"sm","popbal","popbal_sm_",2016,74.6728513192539,0.55017800161826,"0",24
30,-0.66884865181615,-1.00822666012584,"sm","corsto","corsto_sm_",2016,74.6728513192539,0.55017800161826,"0",13
34,1.21547029091131,0.991604929977743,"sm","rubpar","rubpar_sm_",2016,74.6728513192539,0.55017800161826,"0",35
5,1.21547029091131,0.991604929977743,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
24,-0.66884865181615,0.991604929977743,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
33,-0.66884865181615,-1.00822666012584,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
26,1.21547029091131,0.991604929977743,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
13,-0.66884865181615,0.991604929977743,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
25,1.21547029091131,-1.00822666012584,"sm","popbal","popbal_sm_",2016,74.6728513192539,0.55017800161826,"0",24
7,1.21547029091131,0.991604929977743,"sm","loninv","loninv_sm_",2016,74.6728513192539,0.55017800161826,"0",20
10,1.21547029091131,-1.00822666012584,"sm","spibet","spibet_sm_",2016,74.6728513192539,0.55017800161826,"0",40
7,1.21547029091131,-1.00822666012584,"sm","loninv","loninv_sm_",2016,74.6728513192539,0.55017800161826,"0",20
30,-0.66884865181615,-1.00822666012584,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
30,-0.66884865181615,-1.00822666012584,"sm","rubpar","rubpar_sm_",2016,74.6728513192539,0.55017800161826,"0",35
26,1.21547029091131,-1.00822666012584,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
19,-0.66884865181615,-1.00822666012584,"sm","loninv","loninv_sm_",2016,74.6728513192539,0.55017800161826,"0",20
26,1.21547029091131,-1.00822666012584,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
24,-0.66884865181615,-1.00822666012584,"sm","popbal","popbal_sm_",2016,74.6728513192539,0.55017800161826,"0",24
24,-0.66884865181615,-1.00822666012584,"sm","shecan","shecan_sm_",2016,74.6728513192539,0.55017800161826,"0",37
20,1.21547029091131,-1.00822666012584,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
36,-0.66884865181615,-1.00822666012584,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
20,-0.66884865181615,-1.00822666012584,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
27,-0.66884865181615,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
19,1.21547029091131,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
31,1.21547029091131,0.991604929977743,"sm","menfer","menfer_sm_",2016,74.6728513192539,0.55017800161826,"0",22
33,-0.66884865181615,-1.00822666012584,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
30,-0.66884865181615,0.991604929977743,"sm","riblac","riblac_sm_",2016,74.6728513192539,0.55017800161826,"0",34
10,1.21547029091131,0.991604929977743,"sm","loninv","loninv_sm_",2016,74.6728513192539,0.55017800161826,"0",20
20,-0.66884865181615,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
16,1.21547029091131,-1.00822666012584,"sm","popbal","popbal_sm_",2016,74.6728513192539,0.55017800161826,"0",24
20,-0.66884865181615,0.991604929977743,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
26,1.21547029091131,-1.00822666012584,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
70,-0.66884865181615,-1.00822666012584,"sm","menfer","menfer_sm_",2016,74.6728513192539,0.55017800161826,"0",22
7,-0.66884865181615,0.991604929977743,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
76,-0.66884865181615,0.991604929977743,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
23,-0.66884865181615,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
12,1.21547029091131,-1.00822666012584,"sm","riblac","riblac_sm_",2016,74.6728513192539,0.55017800161826,"0",34
24,-0.66884865181615,0.991604929977743,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
19,1.21547029091131,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
13,-0.66884865181615,0.991604929977743,"sm","shecan","shecan_sm_",2016,74.6728513192539,0.55017800161826,"0",37
24,-0.66884865181615,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
22,1.21547029091131,0.991604929977743,"sm","popbal","popbal_sm_",2016,74.6728513192539,0.55017800161826,"0",24
17,1.21547029091131,-1.00822666012584,"sm","riblac","riblac_sm_",2016,74.6728513192539,0.55017800161826,"0",34
17,1.21547029091131,-1.00822666012584,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
10,1.21547029091131,0.991604929977743,"sm","riblac","riblac_sm_",2016,74.6728513192539,0.55017800161826,"0",34
27,-0.66884865181615,0.991604929977743,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
27,-0.66884865181615,-1.00822666012584,"sm","rubpar","rubpar_sm_",2016,74.6728513192539,0.55017800161826,"0",35
23,-0.66884865181615,0.991604929977743,"sm","alninc","alninc_sm_",2016,74.6728513192539,0.55017800161826,"0",5
23,1.21547029091131,0.991604929977743,"sm","betpap","betpap_sm_",2016,74.6728513192539,0.55017800161826,"0",11
19,1.21547029091131,-1.00822666012584,"sm","shecan","shecan_sm_",2016,74.6728513192539,0.55017800161826,"0",37
25,1.21547029091131,0.991604929977743,"sm","rubpar","rubpar_sm_",2016,74.6728513192539,0.55017800161826,"0",35
28,1.21547029091131,-1.00822666012584,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
19,1.21547029091131,-1.00822666012584,"sm","shecan","shecan_sm_",2016,74.6728513192539,0.55017800161826,"0",37
24,-0.66884865181615,0.991604929977743,"sm","vacmem","vacmem_sm_",2016,74.6728513192539,0.55017800161826,"0",43
7,1.21547029091131,0.991604929977743,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
20,-0.66884865181615,0.991604929977743,"sm","loninv","loninv_sm_",2016,74.6728513192539,0.55017800161826,"0",20
7,1.21547029091131,0.991604929977743,"sm","spibet","spibet_sm_",2016,74.6728513192539,0.55017800161826,"0",40
36,-0.66884865181615,0.991604929977743,"sm","poptre","poptre_sm_",2016,74.6728513192539,0.55017800161826,"0",26
19,-0.66884865181615,-1.00822666012584,"sm","spipyr","spipyr_sm_",2016,74.6728513192539,0.55017800161826,"0",41
20,1.21547029091131,-1.00822666012584,"sm","acegla","acegla_sm_",2016,74.6728513192539,0.55017800161826,"0",1
19,1.21547029091131,0.991604929977743,"sm","shecan","shecan_sm_",2016,74.6728513192539,0.55017800161826,"0",37
42,1.21547029091131,-1.00822666012584,"sm","alnvir","alnvir_sm_",2016,74.6728513192539,0.55017800161826,"0",6
10,1.21547029091131,-1.00822666012584,"sm","sorsco","sorsco_sm_",2016,74.6728513192539,0.55017800161826,"0",38
19,-0.66884865181615,-1.00822666012584,"sm","corsto","corsto_sm_",2016,74.6728513192539,0.55017800161826,"0",13
19,1.21547029091131,0.991604929977743,"sm","poptre","poptre_sm_",2016,74.6728513192539,0.55017800161826,"0",26
19,-0.66884865181615,-1.00822666012584,"sm","corsto","corsto_sm_",2016,74.6728513192539,0.55017800161826,"0",13
7,1.21547029091131,-1.00822666012584,"sm","amealn","amealn_sm_",2016,74.6728513192539,0.55017800161826,"0",7
13,-0.66884865181615,-1.00822666012584,"sm","spibet","spibet_sm_",2016,74.6728513192539,0.55017800161826,"0",40
24,-0.66884865181615,0.991604929977743,"sm","poptre","poptre_sm_",2016,74.6728513192539,0.55017800161826,"0",26
