"sample","site","species","ssd","per.N","per.C","ht","dbh","dbh2","dbh3","lma","C.N","type","transect","latitude","latZ"
"VIBCAS07_GR","GR","vibcas",NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,"1",43.99837498,-1.06799594411452
"VIBCAS08_GR","GR","vibcas",NA,NA,NA,1.8,1,NA,NA,NA,NA,NA,"1",43.99837498,-1.06799594411452
"VIBCAS09_GR","GR","vibcas",NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,"1",43.99837498,-1.06799594411452
"VIBCAS10_GR","GR","vibcas",NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,"1",43.99837498,-1.06799594411452
"VIBCAS11_GR","GR","vibcas",NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,"1",43.99837498,-1.06799594411452
"VIBCAS12_GR","GR","vibcas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",43.99837498,-1.06799594411452
"VIBLAN01_GR","GR","viblan",0.481751824817518,2.144575407,47.23326909,1,1.4,1,NA,0.0334798074911069,22,NA,"1",43.99837498,-1.06799594411452
"VIBLAN02_GR","GR","viblan",0.4,2.032368093,45.74300956,2,1.4,NA,NA,0.0274172911716322,22.5,NA,"1",43.99837498,-1.06799594411452
"VIBLAN03_GR","GR","viblan",0.395833333333333,2.415410737,47.73977985,1.2,NA,NA,NA,0.0462229265715795,19.8,NA,"1",43.99837498,-1.06799594411452
"VIBLAN04_GR","GR","viblan",0.475409836065574,2.134123614,45.77277043,1.3,NA,NA,NA,0.0405621074099768,21.4,NA,"1",43.99837498,-1.06799594411452
"VIBLAN05_GR","GR","viblan",0.403225806451613,1.763141546,45.05860917,1.2,NA,NA,NA,0.0452672714091206,25.6,NA,"1",43.99837498,-1.06799594411452
"VIBLAN06_GR","GR","viblan",0.434108527131783,1.920064398,46.08228075,3,1.4,NA,NA,0.0354540781053341,24,NA,"1",43.99837498,-1.06799594411452
"VIBLAN07_GR","GR","viblan",0.432432432432432,2.058705017,46.27448638,2,1.3,NA,NA,0.0278361133362819,22.5,NA,"1",43.99837498,-1.06799594411452
"VIBLAN08_GR","GR","viblan",NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,"1",43.99837498,-1.06799594411452
"ACEPEN01_WM","WM","acepen",0.43763440860215,2.932542291,46.03634936,NA,1.7,4.6,1,0.0311118560264817,15.7,NA,"1",44.92466697,-0.844063693145142
"ACEPEN02_WM","WM","acepen",5.26666666666667,2.469078039,45.86526473,NA,7.3,NA,NA,NA,18.6,NA,"1",44.92466697,-0.844063693145142
"ACEPEN03_WM","WM","acepen",0.475728155339806,2.110933814,45.38881028,NA,6.4,NA,NA,0.0412151962760114,21.5,NA,"1",44.92466697,-0.844063693145142
"ACEPEN04_WM","WM","acepen",0.103547963206307,1.710568877,44.98652627,NA,14,NA,NA,0.0278813199445805,26.3,NA,"1",44.92466697,-0.844063693145142
"ACEPEN04_WM-2","WM","acepen",NA,NA,NA,NA,3.4,1.3,NA,NA,NA,NA,"1",44.92466697,-0.844063693145142
"ACEPEN05_WM","WM","acepen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",44.92466697,-0.844063693145142
"ACEPEN06_WM","WM","acepen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",44.92466697,-0.844063693145142
"ACEPEN07_WM","WM","acepen",0.489784946236559,2.594174066,46.55923682,NA,8.4,NA,NA,0.0337848471812735,17.9,NA,"1",44.92466697,-0.844063693145142
"ACEPEN08_WM","WM","acepen",0.490657439446367,2.214867435,44.59151267,NA,9.3,NA,NA,0.0266645427377213,20.1,NA,"1",44.92466697,-0.844063693145142
"ACEPEN09_WM","WM","acepen",0.531784841075795,2.385746464,47.63093826,NA,6.5,NA,NA,0.0519887373751934,20,NA,"1",44.92466697,-0.844063693145142
"ACEPEN09_WM-2","WM","acepen",NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,"1",44.92466697,-0.844063693145142
"ACERUB01_WM","WM","acerub",0.539338235294118,1.654895899,47.69815194,7,5,2,6.5,0.0846958095669052,28.8,NA,"1",44.92466697,-0.844063693145142
"ACERUB02_WM","WM","acerub",0.577985948477752,2.229472211,47.5110414,NA,4.6,3.7,21.3,0.0618298835068786,21.3,NA,"1",44.92466697,-0.844063693145142
"ACERUB03_WM","WM","acerub",0.53984375,2.006689541,44.71062665,NA,6.4,NA,NA,0.0381614759074708,22.3,NA,"1",44.92466697,-0.844063693145142
"ACERUB04_WM","WM","acerub",0.516252821670429,2.156514381,44.63759644,NA,14,NA,NA,0.0476848184752799,20.7,NA,"1",44.92466697,-0.844063693145142
"ACERUB05_WM","WM","acerub",0.542323651452282,2.004005099,48.1019825,NA,14.1,17,4.7,0.0346616118482721,24,NA,"1",44.92466697,-0.844063693145142
"ACERUB06_WM","WM","acerub",0.48436018957346,2.055871101,48.41349015,4.5,3.7,NA,NA,0.0475218272909074,23.5,NA,"1",44.92466697,-0.844063693145142
"ACESAC01_WM","WM","acesac",0.630581039755352,2.128564707,45.01642851,NA,7.5,NA,NA,0.033233447587794,21.1,NA,"1",44.92466697,-0.844063693145142
"ACESAC02_WM","WM","acesac",0.588571428571429,2.02008085,46.40224096,NA,6.9,NA,NA,0.0286917352134743,23,NA,"1",44.92466697,-0.844063693145142
"ACESAC03_WM","WM","acesac",0.629383886255924,1.865114173,47.17418716,NA,24.7,NA,NA,0.0437177802486607,25.3,NA,"1",44.92466697,-0.844063693145142
"ACESAC04_WM","WM","acesac",0.644132653061224,2.425803677,46.90708269,NA,9.8,NA,NA,0.0332409777006972,19.3,NA,"1",44.92466697,-0.844063693145142
"ACESAC05_WM","WM","acesac",0.540372670807453,2.176060866,46.52141526,NA,5.5,NA,NA,0.0340015353195927,21.4,NA,"1",44.92466697,-0.844063693145142
"ACESAC06_WM","WM","acesac",0.606748466257669,2.239953001,45.2031984,NA,9.5,NA,NA,0.0320927427155923,20.2,NA,"1",44.92466697,-0.844063693145142
"ALNINC01_WM","WM","alninc",0.4825,2.935200464,49.76729752,2.5,3.3,1.3,NA,0.0610429198346883,17,NA,"1",44.92466697,-0.844063693145142
"ALNINC02_WM","WM","alninc",0.528507795100223,2.307323378,47.0597344,5,2.2,2,2.5,0.0786144443663906,20.4,NA,"1",44.92466697,-0.844063693145142
"ALNINC03_WM","WM","alninc",1.6293893129771,2.542307448,52.18845833,4.1,1.6,1,3.3,0.0667082553545436,20.5,NA,"1",44.92466697,-0.844063693145142
"ALNINC04_WM","WM","alninc",0.46448087431694,2.438596379,47.7745429,3.5,2.9,1.9,NA,0.0599550159998297,19.6,NA,"1",44.92466697,-0.844063693145142
"ALNINC05_WM","WM","alninc",0.484,2.145427132,50.42461961,NA,NA,NA,NA,0.0644053757180329,23.5,NA,"1",44.92466697,-0.844063693145142
"ALNINC06_WM","WM","alninc",0.455060728744939,3.112731609,46.67225962,NA,NA,NA,NA,0.0384527781127323,15,NA,"1",44.92466697,-0.844063693145142
"AROMEL01_WM","WM","aromel",0.68515625,1.42489139,47.4282732,1.8,NA,NA,NA,0.0647216014324866,33.3,NA,"1",44.92466697,-0.844063693145142
"AROMEL02_WM","WM","aromel",0.688695652173913,1.680318983,47.7632834,0.5,NA,NA,NA,0.0544056469748804,28.4,NA,"1",44.92466697,-0.844063693145142
"AROMEL03_WM","WM","aromel",0.793243243243243,1.73023679,47.44614934,0.5,NA,NA,NA,0.061469179123489,27.4,NA,"1",44.92466697,-0.844063693145142
"AROMEL04_WM","WM","aromel",0.706382978723404,1.731508449,47.11606592,1.4,NA,NA,NA,0.05918932319643,27.2,NA,"1",44.92466697,-0.844063693145142
"AROMEL05_WM","WM","aromel",0.659302325581395,1.771376618,48.31409278,1.2,NA,NA,NA,0.065226813823433,27.3,NA,"1",44.92466697,-0.844063693145142
"AROMEL06_WM","WM","aromel",0.638759689922481,1.865172917,44.38385745,1,NA,NA,NA,0.0427126398436848,23.8,NA,"1",44.92466697,-0.844063693145142
"BETALL01_WM","WM","betall",0.571827411167513,2.31105207,46.53788816,NA,10.6,NA,NA,0.0318401405357927,20.1,NA,"1",44.92466697,-0.844063693145142
"BETALL02_WM","WM","betall",0.573205741626794,2.864465756,47.48941717,NA,9.4,NA,NA,0.0331098526763436,16.6,NA,"1",44.92466697,-0.844063693145142
"BETALL03_WM","WM","betall",0.638759689922481,3.577601419,47.57416674,NA,14.7,NA,NA,0.0236110110490362,13.3,NA,"1",44.92466697,-0.844063693145142
"BETALL04_WM","WM","betall",0.544816053511706,2.744291088,48.10733395,NA,10.6,NA,NA,0.0320633660195049,17.5,NA,"1",44.92466697,-0.844063693145142
"BETALL05_WM","WM","betall",0.551737451737452,3.104576045,48.56293117,NA,5.2,NA,NA,0.0286902383496724,15.6,NA,"1",44.92466697,-0.844063693145142
"BETALL06_WM","WM","betall",0.525970149253731,2.847820239,47.19590954,NA,8.6,NA,NA,0.0395167287485035,16.6,NA,"1",44.92466697,-0.844063693145142
"BETALL07_WM","WM","betall",0.551219512195122,2.644202183,49.24351649,NA,20.7,4.1,NA,0.0279205644217228,18.6,NA,"1",44.92466697,-0.844063693145142
"BETPAP01_WM","WM","betpap",0.530851063829787,2.961238708,48.06317045,NA,9.6,NA,NA,0.0254836094057686,16.2,NA,"1",44.92466697,-0.844063693145142
"BETPAP02_WM","WM","betpap",0.598461538461538,2.890093062,49.08711655,NA,9.4,NA,NA,0.0289238540477451,17,NA,"1",44.92466697,-0.844063693145142
"BETPAP03_WM","WM","betpap",0.541390205371248,2.028979911,47.26726419,NA,24.5,NA,NA,0.0477805430826136,23.3,NA,"1",44.92466697,-0.844063693145142
"BETPAP04_WM","WM","betpap",0.565748031496063,2.821205022,49.13057498,NA,9.4,NA,NA,0.0288594129621118,17.4,NA,"1",44.92466697,-0.844063693145142
"BETPAP05_WM","WM","betpap",0.575892857142857,2.224142021,50.80874495,NA,12.5,NA,NA,0.0584889461257781,22.8,NA,"1",44.92466697,-0.844063693145142
"BETPAP06_WM","WM","betpap",0.526315789473684,2.243823865,46.19684572,NA,14.6,NA,NA,0.0341325894273843,20.6,NA,"1",44.92466697,-0.844063693145142
"CORCOR01_WM","WM","corcor",0.523243243243243,2.917403829,46.55749589,1.5,NA,NA,NA,0.0248130748362337,16,NA,"1",44.92466697,-0.844063693145142
"CORCOR02_WM","WM","corcor",0.497777777777778,2.852752748,47.25442829,2,NA,1.5,NA,0.0238605149215513,16.6,NA,"1",44.92466697,-0.844063693145142
"CORCOR03_WM","WM","corcor",0.524104234527687,2.451936524,43.39259789,4,1.8,2.2,NA,0.0342682109696564,17.7,NA,"1",44.92466697,-0.844063693145142
"CORCOR04_WM","WM","corcor",0.552083333333333,2.895804583,46.45935045,NA,NA,NA,NA,0.0302326232399295,16,NA,"1",44.92466697,-0.844063693145142
"CORCOR05_WM","WM","corcor",0.507547169811321,2.735411985,46.81093217,3,2,2,NA,0.0394406023888274,17.1,NA,"1",44.92466697,-0.844063693145142
"CORCOR06_WM","WM","corcor",0.51864406779661,2.816118397,45.47530453,2.5,1.6,NA,NA,0.0322629375458587,16.1,NA,"1",44.92466697,-0.844063693145142
"CORCOR07_WM","WM","corcor",NA,NA,NA,3.8,2,NA,NA,NA,NA,NA,"1",44.92466697,-0.844063693145142
"FAGGRA01_WM","WM","faggra",0.55,2.878385706,47.64796656,NA,4.7,3.6,NA,0.0297257559291696,16.6,NA,"1",44.92466697,-0.844063693145142
"FAGGRA02_WM","WM","faggra",0.645631067961165,2.510463988,47.00679611,NA,10.9,NA,NA,NA,18.7,NA,"1",44.92466697,-0.844063693145142
"FAGGRA03_WM","WM","faggra",0.642434210526316,2.517228099,47.09370749,NA,11.8,NA,NA,0.0244779501534416,18.7,NA,"1",44.92466697,-0.844063693145142
"FAGGRA04_WM","WM","faggra",0.591534391534392,2.715066838,47.38806069,NA,13.2,NA,NA,0.0287683765849856,17.5,NA,"1",44.92466697,-0.844063693145142
"FAGGRA05_WM","WM","faggra",0.626966292134831,2.692084769,46.95188854,NA,9.7,NA,NA,0.0299933172228785,17.4,NA,"1",44.92466697,-0.844063693145142
"FAGGRA07_WM","WM","faggra",0.617314487632509,3.105889154,46.46595006,NA,16.1,NA,NA,0.0295147079799432,15,NA,"1",44.92466697,-0.844063693145142
"FAGGRA08_WM","WM","faggra",0.627042253521127,2.362357083,46.35439044,NA,19.2,NA,NA,0.0276233338695818,19.6,NA,"1",44.92466697,-0.844063693145142
"FAGGRA09_WM","WM","faggra",0.685748218527316,2.334131823,44.80801288,NA,12,NA,NA,0.0257195559113215,19.2,NA,"1",44.92466697,-0.844063693145142
"HAMVIR01_WM","WM","hamvir",0.578676470588235,2.071339419,38.30529126,2.2,1.5,NA,NA,0.0253481752934957,18.5,NA,"1",44.92466697,-0.844063693145142
"HAMVIR02_WM","WM","hamvir",0.569291338582677,1.987630313,36.85369986,3,1.7,NA,NA,0.0270340754236012,18.5,NA,"1",44.92466697,-0.844063693145142
"HAMVIR03_WM","WM","hamvir",0.509420289855072,2.051439915,46.96137199,2.5,1.8,NA,NA,0.0782075588984895,22.9,NA,"1",44.92466697,-0.844063693145142
"HAMVIR04_WM","WM","hamvir",0.569651741293532,2.493670353,47.32860847,2.3,1.8,NA,NA,0.0637302593433376,19,NA,"1",44.92466697,-0.844063693145142
"HAMVIR06_WM","WM","hamvir",0.546153846153846,1.904964835,47.49355028,NA,NA,NA,NA,0.0377347207271857,24.9,NA,"1",44.92466697,-0.844063693145142
"HAMVIR07_WM","WM","hamvir",0.575,1.524224476,47.15154284,NA,NA,NA,NA,0.0553074710222554,30.9,NA,"1",44.92466697,-0.844063693145142
"ILEMUC01_WM","WM","ilemuc",0.523232323232323,2.425948216,48.30081258,1.1,NA,NA,NA,NA,19.9,NA,"1",44.92466697,-0.844063693145142
"ILEMUC02_WM","WM","ilemuc",0.569254658385093,2.280866584,50.10174215,3.5,3.3,NA,NA,0.0327794810029563,22,NA,"1",44.92466697,-0.844063693145142
"ILEMUC03_WM","WM","ilemuc",0.569108280254777,1.712468363,53.52686585,3.5,2.6,3.6,2.7,0.0445890898579894,31.3,NA,"1",44.92466697,-0.844063693145142
"ILEMUC04_WM","WM","ilemuc",0.583006535947712,1.615683207,39.5959388,2,NA,NA,1,0.0405451208359713,24.5,NA,"1",44.92466697,-0.844063693145142
"ILEMUC05_WM","WM","ilemuc",0.549848942598187,1.634138449,44.05286346,2.2,1.5,NA,NA,0.0373100724330027,27,NA,"1",44.92466697,-0.844063693145142
"ILEMUC06_WM","WM","ilemuc",0.614942528735632,1.830555275,50.01956592,2.5,1.9,2,1.4,0.0505237422335868,27.3,NA,"1",44.92466697,-0.844063693145142
"ILEMUC07_WM","WM","ilemuc",0.588721804511278,1.540981728,50.98823967,1.5,NA,NA,NA,0.0633681485014552,33.1,NA,"1",44.92466697,-0.844063693145142
"KALANG01_WM","WM","kalang",0.483193277310924,1.296178209,52.77778191,1,NA,NA,NA,0.0783413410333483,40.7,NA,"1",44.92466697,-0.844063693145142
"KALANG02_WM","WM","kalang",0.566666666666667,1.455037602,52.04320148,1,NA,NA,NA,0.0872317911416605,35.8,NA,"1",44.92466697,-0.844063693145142
"KALANG03_WM","WM","kalang",0.551239669421488,1.211167476,48.43280775,1,NA,NA,NA,0.0564413996669359,40,NA,"1",44.92466697,-0.844063693145142
"KALANG04_WM","WM","kalang",0.495575221238938,1.30273092,52.15217218,1,NA,NA,NA,0.0945597659515185,40,NA,"1",44.92466697,-0.844063693145142
"KALANG05_WM","WM","kalang",0.562162162162162,1.347716216,50.92361475,1,NA,NA,NA,0.0940480278973925,37.8,NA,"1",44.92466697,-0.844063693145142
"KALANG06_WM","WM","kalang",0.459210526315789,1.267836929,50.56074505,0.75,NA,NA,NA,0.104996789666503,39.9,NA,"1",44.92466697,-0.844063693145142
"KALANG07_WM","WM","kalang",0.7,2.031001921,50.5644392,0.5,NA,NA,NA,0.0314697941565923,24.9,NA,"1",44.92466697,-0.844063693145142
"LONCAN01_WM","WM","loncan",0.404545454545455,1.789154135,42.36585893,0.75,NA,NA,NA,0.0230886985564819,23.7,NA,"1",44.92466697,-0.844063693145142
"POPGRA01_WM","WM","popgra",0.509033613445378,2.319883502,48.40537187,NA,NA,NA,NA,0.0514239482200647,20.9,NA,"1",44.92466697,-0.844063693145142
"POPTRE01_WM","WM","poptre",0.54214463840399,2.38887201,48.32701891,NA,NA,NA,NA,0.0725346001004887,20.2,NA,"1",44.92466697,-0.844063693145142
"POPTRE02_WM","WM","poptre",0.560677966101695,3.396503002,62.20919383,NA,NA,NA,NA,0.069101099823911,18.3,NA,"1",44.92466697,-0.844063693145142
"POPTRE03_WM","WM","poptre",0.511660329531052,2.018906863,48.06824193,NA,NA,NA,NA,0.0988101148247201,23.8,NA,"1",44.92466697,-0.844063693145142
"POPTRE04_WM","WM","poptre",0.533444259567388,2.572086853,41.76519398,NA,NA,NA,NA,0.0739472060781194,16.2,NA,"1",44.92466697,-0.844063693145142
"POPTRE05_WM","WM","poptre",0.531010452961672,2.277085179,47.37675254,NA,NA,NA,NA,0.0725263892356244,20.8,NA,"1",44.92466697,-0.844063693145142
"PRUPEN01_WM","WM","prupen",0.492481203007519,2.099277882,46.24912846,NA,NA,NA,NA,0.0433653097738737,22,NA,"1",44.92466697,-0.844063693145142
"PRUPEN02_WM","WM","prupen",0.566780821917808,2.307370074,47.20201166,NA,NA,NA,NA,0.0449779642507198,20.5,NA,"1",44.92466697,-0.844063693145142
"PRUPEN03_WM","WM","prupen",0.552631578947368,2.25178465,46.6567438,NA,NA,NA,NA,0.0513416437777308,20.7,NA,"1",44.92466697,-0.844063693145142
"PRUPEN04_WM","WM","prupen",0.569310344827586,1.881386569,46.52321105,NA,NA,NA,NA,0.0638956259931421,24.7,NA,"1",44.92466697,-0.844063693145142
"PRUPEN05_WM","WM","prupen",0.520363636363636,2.011868997,47.52165006,NA,NA,NA,NA,0.0596829100533707,23.6,NA,"1",44.92466697,-0.844063693145142
"PRUPEN06_WM","WM","prupen",0.540639269406393,1.876787639,45.92002706,NA,NA,NA,NA,0.0546448087431694,24.5,NA,"1",44.92466697,-0.844063693145142
"QUERUB01_WM","WM","querub",0.563602251407129,2.435584917,47.99443637,NA,NA,NA,NA,0.0398555864170697,19.7,NA,"1",44.92466697,-0.844063693145142
"QUERUB02_WM","WM","querub",0.698095238095238,2.31896107,46.46854146,NA,NA,NA,NA,0.0455200576507326,20,NA,"1",44.92466697,-0.844063693145142
"QUERUB03_WM","WM","querub",0.667761194029851,2.64200783,46.61050423,NA,NA,NA,NA,0.0521761937919384,17.6,NA,"1",44.92466697,-0.844063693145142
"QUERUB04_WM","WM","querub",0.645427728613569,2.280851288,47.44306525,NA,NA,NA,NA,0.0445503234332615,20.8,NA,"1",44.92466697,-0.844063693145142
"QUERUB05_WM","WM","querub",0.603676470588235,2.305419873,47.56409079,NA,NA,NA,NA,0.0565126944194133,20.6,NA,"1",44.92466697,-0.844063693145142
"QUERUB06_WM","WM","querub",0.630357142857143,2.476921475,48.32672742,NA,NA,NA,NA,0.0631956320935039,19.5,NA,"1",44.92466697,-0.844063693145142
"RHAFRA01_WM","WM","rhafra",0.487272727272727,3.231855811,45.59609183,0.5,NA,NA,NA,NA,14.1,NA,"1",44.92466697,-0.844063693145142
"RHOPRI01_WM","WM","rhopri",0.445714285714286,1.727032786,49.98087427,1.3,NA,NA,NA,0.0484959638131936,28.9,NA,"1",44.92466697,-0.844063693145142
"RHOPRI02_WM","WM","rhopri",0.422689075630252,1.905220736,49.71258477,1,NA,NA,NA,0.0452633374072706,26.1,NA,"1",44.92466697,-0.844063693145142
"RHOPRI03_WM","WM","rhopri",0.5,1.816556719,51.65200875,1.2,NA,NA,NA,0.0649959342247922,28.4,NA,"1",44.92466697,-0.844063693145142
"RHOPRI04_WM","WM","rhopri",0.48298969072165,1.73841458,50.19044252,1.1,NA,NA,NA,0.0554006389540359,28.9,NA,"1",44.92466697,-0.844063693145142
"RHOPRI05_WM","WM","rhopri",0.407303370786517,1.432486331,48.34305997,1.2,NA,NA,NA,0.0597570603872258,33.7,NA,"1",44.92466697,-0.844063693145142
"RHOPRI06_WM","WM","rhopri",0.538709677419355,1.44887119,49.26706754,1.2,NA,NA,NA,0.0588273113025588,34,NA,"1",44.92466697,-0.844063693145142
"SPIALB01_WM","WM","spialb",0.576315789473684,1.966032723,48.71539591,1,NA,NA,NA,0.0418031373901052,24.8,NA,"1",44.92466697,-0.844063693145142
"SPIALB02_WM","WM","spialb",0.558461538461538,2.39656216,49.28855343,1.5,NA,NA,NA,0.051709954166177,20.6,NA,"1",44.92466697,-0.844063693145142
"SPIALB03_WM","WM","spialb",0.536059479553903,1.850379724,47.69092299,1.4,NA,NA,NA,0.0554271572617757,25.8,NA,"1",44.92466697,-0.844063693145142
"SPIALB04_WM","WM","spialb",0.617692307692308,2.38747209,49.43031748,1.2,NA,NA,NA,0.0446006616257089,20.7,NA,"1",44.92466697,-0.844063693145142
"SPIALB05_WM","WM","spialb",0.641176470588235,2.350665344,49.41722575,1.1,NA,NA,NA,0.0381745530162484,21,NA,"1",44.92466697,-0.844063693145142
"SPIALB06_WM","WM","spialb",0.397752808988764,2.293135412,48.85879133,NA,NA,NA,NA,0.0357223433857261,21.3,NA,"1",44.92466697,-0.844063693145142
"VACMYR01_WM","WM","vacmyr",0.663076923076923,1.556001083,48.61486942,0.5,NA,NA,NA,0.0456923533846611,31.2,NA,"1",44.92466697,-0.844063693145142
"VACMYR02_WM","WM","vacmyr",0.599074074074074,1.480867736,49.90327354,0.5,NA,NA,NA,0.048558386510783,33.7,NA,"1",44.92466697,-0.844063693145142
"VACMYR03_WM","WM","vacmyr",0.706024096385542,2.180264085,47.43964863,0.6,NA,NA,NA,0.0347840490289453,21.8,NA,"1",44.92466697,-0.844063693145142
"VACMYR04_WM","WM","vacmyr",0.676056338028169,1.833958973,49.00341577,0.4,NA,NA,NA,0.047878091054176,26.7,NA,"1",44.92466697,-0.844063693145142
"VACMYR05_WM","WM","vacmyr",0.671686746987952,1.621502469,47.55472552,0.5,NA,NA,NA,0.0428677014042868,29.3,NA,"1",44.92466697,-0.844063693145142
"VACMYR06_WM","WM","vacmyr",0.614545454545455,1.94925325,47.04092671,0.7,NA,NA,NA,0.0286472785085417,24.1,NA,"1",44.92466697,-0.844063693145142
"VACMYR07_WM","WM","vacmyr",0.633333333333333,1.216736971,48.62046915,0.5,NA,NA,NA,0.0558768573716523,40,NA,"1",44.92466697,-0.844063693145142
"VIBCAS01_WM","WM","vibcas",0.556551724137931,1.966752644,47.24691055,1.2,NA,NA,NA,0.041236218421738,24,NA,"1",44.92466697,-0.844063693145142
"VIBCAS02_WM","WM","vibcas",0.585448916408669,2.275129642,47.11155592,2,1.9,NA,NA,0.0374321726407233,20.7,NA,"1",44.92466697,-0.844063693145142
"VIBCAS03_WM","WM","vibcas",0.60607476635514,1.421053329,44.6135659,2.5,1,NA,NA,0.057772083943387,31.4,NA,"1",44.92466697,-0.844063693145142
"VIBCAS04_WM","WM","vibcas",0.564642857142857,2.015477164,49.23866796,2,1.7,1.5,NA,0.0654926645276642,24.4,NA,"1",44.92466697,-0.844063693145142
"VIBCAS05_WM","WM","vibcas",0.564921465968586,1.970387951,49.4300776,5,3.4,3.1,1.1,0.070809341813723,25.1,NA,"1",44.92466697,-0.844063693145142
"VIBCAS06_WM","WM","vibcas",0.5662100456621,1.600219906,49.85689048,3,2.2,NA,NA,0.0708185140328159,31.2,NA,"1",44.92466697,-0.844063693145142
"VIBCAS07_WM","WM","vibcas",0.559259259259259,1.697581692,49.07390754,1.9,1.4,1.1,NA,0.0832196054372368,28.9,NA,"1",44.92466697,-0.844063693145142
"VIBCAS08_WM","WM","vibcas",0.602985074626866,1.396983152,49.66113842,2,1,NA,NA,0.0718718242556596,35.5,NA,"1",44.92466697,-0.844063693145142
"VIBLAN01_WM","WM","viblan",0.419047619047619,2.441757763,46.63310317,1.1,NA,NA,NA,0.027564180804752,19.1,NA,"1",44.92466697,-0.844063693145142
"VIBLAN02_WM","WM","viblan",0.403111111111111,2.407007517,45.44527753,1.6,NA,NA,NA,0.0380198860996429,18.9,NA,"1",44.92466697,-0.844063693145142
"VIBLAN03_WM","WM","viblan",0.350724637681159,0.87327805,16.23132258,1.2,NA,NA,NA,0.0293830223383358,18.6,NA,"1",44.92466697,-0.844063693145142
"VIBLAN04_WM","WM","viblan",0.391666666666667,2.238281414,46.21999944,1.5,NA,NA,NA,0.0449513922743827,20.6,NA,"1",44.92466697,-0.844063693145142
"VIBLAN05_WM","WM","viblan",0.388118811881188,1.899460432,44.89843471,1.9,NA,NA,NA,0.0286103935462456,23.6,NA,"1",44.92466697,-0.844063693145142
"VIBLAN04_WM","WM","viblan",0.389583333333333,2.238281414,46.21999944,NA,NA,NA,NA,0.0512603596111382,20.6,NA,"1",44.92466697,-0.844063693145142
"ACEPEN05_SH","SH","acepen",0.485148514851485,2.005149126,46.50421906,10.25,5.8,NA,NA,0.0393279746093076,23.2,NA,"1",45.931,-0.600781420313721
"ACEPEN06_SH","SH","acepen",0.5,1.765407801,47.24977875,7.94,5.6,NA,NA,0.0320450251019363,26.8,NA,"1",45.931,-0.600781420313721
"ACEPEN07_SH","SH","acepen",0.542553191489362,1.628141165,47.01345825,11.43,6.7,4,2.8,0.0304460916239419,28.9,NA,"1",45.931,-0.600781420313721
"ACEPEN08_SH","SH","acepen",0.483516483516484,2.470552683,47.91010284,4,2.4,4.2,2.8,0.037999670445336,19.4,NA,"1",45.931,-0.600781420313721
"ACEPEN09_SH","SH","acepen",0.481203007518797,2.229628325,46.81370544,3.7,4.3,NA,NA,0.0350655726208009,21,NA,"1",45.931,-0.600781420313721
"ACEPEN11_SH","SH","acepen",0.476377952755905,2.089694023,47.47185516,6.98,5.7,3.8,4.7,0.0266662874128012,22.7,NA,"1",45.931,-0.600781420313721
"ACERUB05_SH","SH","acerub",0.5,1.441077471,49.89678192,13.72,5.1,NA,NA,0.0557809330628803,34.6,NA,"1",45.931,-0.600781420313721
"ACERUB06_SH","SH","acerub",0.531746031746032,1.584614277,48.87286377,12.02,13.3,NA,NA,0.0719796471342586,30.8,NA,"1",45.931,-0.600781420313721
"ACERUB07_SH","SH","acerub",0.583690987124464,1.646123409,49.28293991,11.82,38.8,NA,NA,0.068230670969132,29.9,NA,"1",45.931,-0.600781420313721
"ACERUB08_SH","SH","acerub",0.647727272727273,1.716332674,49.10782623,6,16.6,NA,NA,0.0542427518122891,28.6,NA,"1",45.931,-0.600781420313721
"ACERUB09_SH","SH","acerub",0.554794520547945,1.552723885,49.3174057,8.5,11.4,NA,NA,0.0567774936061381,31.8,NA,"1",45.931,-0.600781420313721
"ACERUB10_SH","SH","acerub",0.523465703971119,1.756975055,49.92558289,11.2,17.1,NA,NA,0.0521063797231745,28.4,NA,"1",45.931,-0.600781420313721
"ACESAC05_SH","SH","acesac",0.612903225806452,2.148383141,46.90023041,2,14.7,NA,NA,0.0259357585669053,21.8,NA,"1",45.931,-0.600781420313721
